iso3,cfr,cfr.sd,cfr.lo,cfr.hi
HTI,0.110888729518124,0.0196605912022364,0.0753642684748819,0.1522065682891
HUN,0.178869600839619,0.0136499143195046,0.152904303503444,0.206379952501804
IDN,0.15524612117399,0.012642790661317,0.131279409826255,0.180806308327309
IND,0.172326433674851,0.0180097526851739,0.138480355723801,0.209001000199349
IRL,0.0843876817445555,0.00687183135081403,0.0714086071609383,0.098329326278079
IRN,0.0949515884760327,0.0130769141563553,0.0708944719328923,0.122065430545004
IRQ,0.0870521718105234,0.00810728686881076,0.0718220119378104,0.103576700102817
ISL,0.217773371372166,0.0169679984046415,0.185442800002634,0.251913945113029
ISR,0.0942991430532625,0.00791007776379599,0.0793689666781437,0.110355776085717
ITA,0.114868014558722,0.00943631027687605,0.097024172639462,0.133990439803002
JAM,0.145505729906964,0.0267433002026716,0.0971399033131,0.201630793163596
JOR,0.021223941774099,0.00358834066832374,0.0147700295086815,0.0288006724709301
JPN,0.262165457600688,0.0212052051260958,0.221684069178772,0.304746210430275
KAZ,0.0853361080731138,0.0150757232283937,0.0581624381079237,0.117089681016255
KEN,0.251620626120093,0.0687429724078101,0.130123078860611,0.397298752899544
KGZ,0.0810674966811989,0.0102840160637095,0.0620680545194901,0.102321433463755
KHM,0.0863551303213887,0.0208875028019364,0.0499771863462503,0.131418474033654
KIR,0.0881243418775481,0.0133690521015069,0.0637137984810363,0.116008977733079
KNA,,,,
KOR,0.0865916490709471,0.0038459536346505,0.0792015480014147,0.0942746788141329
KWT,0.0262110556373053,0.00219733150726269,0.0220767758992007,0.0306847927916258
LAO,0.219683616813118,0.0633821489865693,0.109278708460647,0.35550848976434
LBN,0.0835183498222994,0.0192386558780361,0.049815211349271,0.124865434749329
LBR,0.283356450642323,0.0780998777627908,0.144398151811335,0.447698830710051
LBY,0.24624293948051,0.0783449462699042,0.11085618685995,0.41441425490602
LCA,0.930212952938435,0.131868974839511,0.509224035326732,0.999999998800929
LKA,0.0582867678971101,0.00902106200134134,0.0418844645286855,0.077170264280014
LSO,0.399195634455001,0.108786398871375,0.198623489105188,0.619588997720715
LTU,0.180172968264547,0.0147165623148341,0.152237662270187,0.209887136026141
LUX,0.0579436579600259,0.00676573540869426,0.0454015668145982,0.0718902186322051
LVA,0.240441371758901,0.0212881543730078,0.199975646011946,0.283353035938746
MAC,0.0839289743623776,0.0192029353978636,0.0502583232001161,0.125173930858896
MAR,0.0966537571831773,0.0206832754936755,0.0600388669804625,0.140774352187646
MCO,,,,
MDA,0.129036320673412,0.0161169733851637,0.099121163956273,0.162205119708555
MDG,0.203570697231737,0.0605547028134008,0.0989389242625846,0.334110459464595
MDV,0.0558068103277013,0.00764465899711131,0.0417820054915534,0.0716980176162896
MEX,0.152535963658539,0.0217778555834104,0.112358333118055,0.19755726459431
MHL,0.20064351933594,0.0448493391873163,0.120385155396348,0.295284070456346
MKD,0.109567114740395,0.0168708899950787,0.0787352954622216,0.144721887214313
MLI,0.185225697921609,0.0511405461587386,0.0962531488850347,0.295170031286854
MLT,0.0325826572499016,0.00618569562837968,0.0215710778817104,0.045741320429208
MMR,0.192741880674831,0.0443421612999477,0.113739221924307,0.28661732713177
MNE,0.0203503678043668,0.00225702084237859,0.0161635248889226,0.0250012763064031
MNG,0.0265444154155074,0.00741083483935154,0.0140183511531079,0.0428705178791599
MNP,0.0854666016488991,0.0204116715048207,0.0498627701558567,0.12945965385682
MOZ,0.123773194477884,0.0340208194121066,0.0652260577925936,0.197638396129516
MRT,0.184444642309616,0.055575041204574,0.089010282519719,0.304852334894577
MSR,,,,
MUS,0.172710420123543,0.0259916977704969,0.124824998675741,0.226481865321773
MWI,0.322250180970202,0.107616109589866,0.133441343314925,0.548680539212434
MYS,0.0789759204784028,0.0162767596751186,0.0501055133868459,0.113663177441429
NAM,0.244957878385593,0.0535828318586959,0.148105691752921,0.357031241027677
NCL,0.0826552002788695,0.0193414691656022,0.0488428553243611,0.124282813832796
NER,0.187050163011023,0.0558074104525993,0.091015811283467,0.307792190810247
NGA,0.278358126797235,0.0777744099066504,0.140380509205783,0.442368656013373
NIC,0.085629801931325,0.0137769086262251,0.06059620325409,0.1144728507344
NIU,0.45084,0.13754229110787,0.194516063994767,0.72254757731476
NLD,0.0445276817684435,0.00388372592501283,0.0372267464551506,0.0524403152671311
NOR,0.127968449902504,0.010733547574214,0.107673209210517,0.149719903634225
NPL,0.26781293208865,0.0891006479302825,0.114013730130413,0.458618724807589
NRU,0.0826552002788695,0.0193414691656022,0.0488428553243611,0.124282813832796
NZL,0.0403894023004866,0.0032924905586972,0.0341835472336109,0.0470822184456005
OMN,0.067595473290358,0.0104828626089878,0.0485227378738084,0.0895254906094103
PAK,0.0832546129082184,0.0151521710471414,0.0560241122855474,0.115240105801124
PAN,0.141172067433799,0.0193449522203231,0.105427793599044,0.181122131063476
PER,0.107975178377293,0.0169802489867843,0.0769980617019311,0.143406263334844
PHL,0.0878105831026659,0.0227711044025184,0.0485214591297985,0.137236044596165
PLW,0.0826552002788693,0.0270691188647081,0.0377784176658259,0.142862448277815
PNG,0.130065351656876,0.0277401206369385,0.0807184748239372,0.188989065380088
POL,0.149797016096273,0.0121761915951655,0.126720323365901,0.17441964375001
PRI,0.279238082532096,0.0317110553413597,0.219277950191388,0.343397723588643
PRK,0.16998075722555,0.0298496277669248,0.115623660509553,0.232275228901777
PRT,0.169363294900731,0.0137178304089901,0.143332964632849,0.197071098488597
PRY,0.123856570436383,0.0141092110034701,0.0975456347959432,0.15278499917297
PSE,0.111789618908788,0.027928173683241,0.0631729914698498,0.172013991573638
PYF,0.082655200278868,0.0200468151081852,0.0477723894449199,0.125934731838185
QAT,0.00693184760389643,0.00096751413975068,0.00516564549293019,0.00895175609645948
ROU,0.20921782569713,0.0217030076436182,0.168300328179893,0.253279853109365
RUS,0.125958042843216,0.0140374214861181,0.0997472685785527,0.154708339881935
RWA,0.18160781649365,0.0354753328976604,0.117487774040125,0.256015780469813
SAU,0.271994303419309,0.0452967487975347,0.188019088809788,0.3650113828625
SDN,0.163252351228609,0.0459522011181095,0.0838723766141487,0.262597201822536
SEN,0.160502144156686,0.0403799678086802,0.0897071124225384,0.247011893704968
SGP,0.0122072144289744,0.00130905780630257,0.00977533431948866,0.0149015550739003
SLB,0.111789618908788,0.0264442441871333,0.0654308226270553,0.168550571640862
SLE,0.169252858475085,0.0455010173296504,0.0900477680843334,0.267130297705729
SLV,0.0406431512892437,0.00665391612824078,0.0286202809712533,0.0546409914247249
SMR,,,,
SOM,0.280592920799587,0.086312806716056,0.129289103618975,0.46368505731944
SRB,0.119049746551726,0.0131895005136016,0.0944269283747201,0.14606917664434
SSD,0.169053067514477,0.0452615153012135,0.0902238033538659,0.266384995458987
STP,0.339669287366972,0.158099568920192,0.0786203581567988,0.675887805457965
SUR,0.200488338739567,0.0340578956298512,0.138066201113644,0.2711748579402
SVK,0.23488417454204,0.0183367507355226,0.199909519653832,0.271741382107122
SVN,0.165500778278353,0.0130870766965551,0.140652913732508,0.191921821918683
SWE,0.0639808924476123,0.00522400928332337,0.0541246012346603,0.0745899956706148
SWZ,0.256237472882548,0.0753374947020971,0.124200859435384,0.41656239526236
SXM,0.0826552002788689,0.0193414691656022,0.0488428553243606,0.124282813832795
SYC,0.0619734483702298,0.0275575348992602,0.019726366128248,0.125893677779548
SYR,0.00778945354327209,0.00114052607946741,0.00571497920123064,0.0101773596852436
TCA,,,,
TCD,0.239795768745392,0.064571895327204,0.125774274135572,0.376850763372278
TGO,0.107949924537343,0.0215434109939016,0.0694712944848381,0.153607466864192
THA,0.112566107627517,0.0182518386208225,0.0793334824125052,0.150703733158143
TJK,0.154738319573754,0.0232794071941425,0.111930644194749,0.20298354111837
TKL,0.43699578300708,0.100746520118326,0.246674116407443,0.637595479111828
TKM,0.268507014727446,0.0411149014741704,0.191944999115035,0.352680917377855
TLS,0.202671255042092,0.0575890106448702,0.102519018040488,0.326362030801942
TON,0.0967122071290173,0.034461495717836,0.0403994054628508,0.173927044019318
TTO,0.177837866587998,0.0166028599075615,0.146477492833015,0.211503056036513
TUN,0.0352959839385486,0.00671624841663258,0.0233394919216077,0.0495823366947517
TUR,0.0709963151190331,0.00766547398814779,0.0567123131065124,0.0867286303580384
TUV,0.141361284660779,0.0277293535917807,0.0915371763953661,0.199833319326315
TZA,0.220005951186901,0.0845008585232982,0.0799585064078781,0.405838963778785
UGA,0.144367783205896,0.0392929213278544,0.0764016194740216,0.229330256649136
UKR,0.189528466596076,0.0376480024651105,0.121505507038344,0.268492115728829
URY,0.0891432393425542,0.00877647501374666,0.0726956196642092,0.107068130207508
USA,0.0746228682934969,0.00592902876445922,0.0634191314395362,0.0866471406112481
UZB,0.0649271547911649,0.011710336305533,0.0439047471085426,0.0896738964453903
VCT,0.114070333701326,0.0152568593622456,0.085903823898215,0.145609517573544
VEN,0.0962126557012666,0.0173101439172307,0.0650268825779377,0.13267912136274
VGB,0.0826552002788695,0.0193414691656022,0.0488428553243611,0.124282813832796
VNM,0.0880740280522453,0.0214861665475111,0.0506864813086872,0.134453706111654
VUT,0.17780557509997,0.0445799365276172,0.0993727141450548,0.273021932477232
WLF,0.0826552002788684,0.0193414691656022,0.0488428553243602,0.124282813832795
WSM,0.0826552002788689,0.023119141836236,0.0432504175399862,0.133234023651444
YEM,0.194998772904124,0.0337434678326347,0.133282497235982,0.265150393250277
ZAF,0.18768852840792,0.0561948399428714,0.0910264037667582,0.309291437488661
ZMB,0.136506289538602,0.0344464606302131,0.0763835707613971,0.210591712746918
ZWE,0.248324291337514,0.050751553397574,0.155981028714495,0.353998553078755
