iso3,source_new,source_ret,year,e_rr_prop_new,e_rr_prop_new_lo,e_rr_prop_new_hi,e_rr_prop_new_se,e_rr_prop_ret,e_rr_prop_ret_lo,e_rr_prop_ret_hi,e_rr_prop_ret_se,e_inc_rr_num,e_inc_rr_num_lo,e_inc_rr_num_hi
DOM,Surveillance,Surveillance,2020,0.0717075232381608,0.0607778966975486,0.0835775854848514,0.00581624713961806,0.130834047856804,0.0963498108504293,0.168257772617099,0.0183438677976198,362.076438396631,252.882069089799,471.270807703464
DOM,Surveillance,Surveillance,2021,0.0711080421545193,0.0584175924887801,0.086039996145983,0.00704653154520481,0.106991129911143,0.073411000118522,0.14601432639317,0.0185212567027163,382.379523131954,259.611375882308,505.147670381599
DZA,Model,Model,2015,0.0216965512523436,0.00587190131417704,0.0548475594872298,0.0124937903502686,0.204726563273133,0.00919836069249459,0.732943754628657,0.184628927024531,703.805942462231,0,1492.20673975632
DZA,Model,Model,2016,0.0226327350475487,0.00561743792790526,0.0587036399674758,0.0135423984794823,0.203569662476074,0.00981845179647978,0.709402412791475,0.178465296172193,704.160714685404,0,1519.55846214293
DZA,Model,Model,2017,0.0236389477461621,0.00534679983765543,0.063116814734417,0.0147372486981535,0.202966164944216,0.0114328575846656,0.686425719466456,0.172192056602498,742.145030891502,0,1636.22018471844
DZA,Model,Model,2018,0.0247196387757438,0.00505086286786051,0.0696505046477554,0.0164795004540548,0.202972889852855,0.0115116892443549,0.677395767690358,0.169868387358674,786.769123689855,0,1797.96439036417
DZA,Model,Model,2019,0.0258794108642128,0.00474462298727211,0.0746156288594543,0.0178242361918832,0.203640466127355,0.013691365089151,0.68145259517091,0.170347252571877,730.91377577231,0,1695.99840502657
DZA,Model,Model,2020,0.027122984818691,0.00448577254577919,0.0814069635133292,0.0196227527978444,0.205010061053796,0.0161518069738129,0.679307140094275,0.169172278857261,744.673292127647,0,1778.5071334604
DZA,Model,Model,2021,0.0284551562516254,0.0042920958746811,0.0881698811260081,0.0213973941967671,0.207109436922618,0.0162946004449378,0.66615240140596,0.165780051265567,740.858612821801,0,1812.31940291164
ECU,Surveillance,Surveillance,2015,0.0392110809565147,0.0325750591561971,0.0456670354280418,0.0033397898652665,0.276336178073101,0.256984584321969,0.296358002044307,0.0100442392148821,348.158489862915,235.546183288869,460.770796436961
ECU,Surveillance,Surveillance,2016,0.0375514512519243,0.0310926519687899,0.0442549031021816,0.00335771712586524,0.274051877158542,0.254112788959273,0.294845071534916,0.010390888412154,347.089373534673,232.010646180595,462.168100888752
ECU,Surveillance,Surveillance,2017,0.0359632535992978,0.0296526392489059,0.0428169887775475,0.00335825243077591,0.271787507111824,0.24981885469587,0.294563112928471,0.0114143515899493,361.451783884742,236.347574820871,486.555992948613
ECU,Surveillance,Surveillance,2018,0.0344435108633233,0.0280981853133088,0.0411396114257602,0.00332689441644168,0.26954322071357,0.246042814435989,0.294550738567669,0.0123744704417551,363.493865728177,234.600315356658,492.387416099697
ECU,Surveillance,Surveillance,2019,0.0329893518670213,0.0264099366399124,0.0397944141265605,0.0034144075221041,0.267319156843278,0.240215097510292,0.294881394485911,0.0139454839223518,374.209173720993,235.887571104918,512.530776337068
ECU,Surveillance,Surveillance,2020,0.0315980098781156,0.0249359383858849,0.0387042857820067,0.00351233351941882,0.265115440684031,0.235843468949171,0.295515101190351,0.0152223551635663,354.637878126555,215.428372775144,493.847383477965
ECU,Surveillance,Surveillance,2021,0.0302668208220792,0.0234731674852061,0.0374059521923717,0.00355428181305243,0.26293218394908,0.231225050387722,0.296189324823314,0.0165725189886713,373.548936745463,223.17596822588,523.921905265046
EGY,Surveillance,Surveillance,2015,0.0320329548760545,0.0288840120387017,0.0351449727969423,0.00159718386689811,0.218965451077778,0.206133949222524,0.232462772279336,0.00671653649408476,610.632524355449,507.662328378553,713.602720332345
EGY,Surveillance,Surveillance,2016,0.027657248522894,0.0248175076105402,0.0305311651224898,0.00145756569182388,0.201743868767429,0.187725214336112,0.215522237005234,0.00709107721151067,511.580500891753,425.044181757008,598.116820026498
EGY,Surveillance,Surveillance,2017,0.0238670593129282,0.0213466437958067,0.0264891904491959,0.00131187414627276,0.185565751544768,0.17102501079609,0.200321488786751,0.00747359132414825,430.052435977052,357.264954704756,502.839917249348
EGY,Surveillance,Surveillance,2018,0.0205875219402588,0.0182010979521128,0.0230279946429249,0.00123135119663575,0.170419228453958,0.15467683714171,0.18644804484923,0.00810489992538785,360.064286929354,298.10254058228,422.026033276428
EGY,Surveillance,Surveillance,2019,0.0177523872303455,0.0154886713750029,0.0202617538922129,0.00121762309112499,0.156283126939869,0.139832741973006,0.173330285708951,0.00854529176937373,300.118450059036,246.24937731652,353.987522801552
EGY,Surveillance,Surveillance,2020,0.0153032944096535,0.0131872059139175,0.0177343464872212,0.0011599848401285,0.143128536741483,0.125866193093552,0.161286018727734,0.00903566980463817,250.578133385262,201.567562159211,299.588704611312
EGY,Surveillance,Surveillance,2021,0.013189026755959,0.0112014499234022,0.0155021072054925,0.00109710644951283,0.130920328744213,0.113102590963444,0.150001944013453,0.00941310026785931,208.947242755168,165.349998912121,252.544486598215
ERI,Survey & Surveillance,Survey & Surveillance,2015,0.0243906223987191,0.0152931148019526,0.0364528812039375,0.0053978995923431,0.0675267740795978,0.0306573996304734,0.125184156431657,0.0241139685717305,90.0724825407035,9.39986976823013,170.745095313177
ERI,Survey & Surveillance,Survey & Surveillance,2016,0.0253146004011131,0.0171769260003192,0.0353852714029625,0.00464498607210289,0.065990747362127,0.0350895615467764,0.110008865187207,0.019112067255212,100.07633332197,9.36718004620641,190.785486597733
ERI,Survey & Surveillance,Survey & Surveillance,2017,0.0263398429297373,0.0185159921415124,0.0348236207045002,0.00416010932729282,0.0648795907976568,0.0386996291149708,0.0979737348736693,0.0151209453466068,95.8455246524574,16.4637385651981,175.227310739717
ERI,Survey & Surveillance,Survey & Surveillance,2018,0.0274748647548856,0.0207285414708319,0.0348278802846059,0.00359677010555459,0.0641831413716249,0.0408933661385861,0.0930419649610434,0.0133032139853208,91.6124054929785,22.9499058262951,160.274905159662
ERI,Survey & Surveillance,Survey & Surveillance,2019,0.0287291323336992,0.0221218942764696,0.0360592268939867,0.00355544199426456,0.0638931939455434,0.0402682585454196,0.0937024115964604,0.0136311614926125,93.66563291622,25.8250393462143,161.506226486226
ERI,Survey & Surveillance,Survey & Surveillance,2020,0.0301131326346211,0.0225356689139545,0.0389722953476274,0.00419301694736555,0.0640040615894672,0.0377822247196559,0.0993791945736016,0.0157135127178433,91.9808505012093,23.2149280715495,160.746772930869
ERI,Survey & Surveillance,Survey & Surveillance,2021,0.0316384344680396,0.0224934708448393,0.0432130594216228,0.00528560933081212,0.0645126451166889,0.0335817066602165,0.10819143882909,0.0190330949410392,91.7365227025893,17.5968525629023,165.876192842276
ESP,Surveillance,Surveillance,2015,0.0406263179260739,0.0279483231278284,0.0560687934360074,0.00717358936433136,0.177902438092956,0.0991047992198887,0.277628130289494,0.0455416660891851,249.047658383273,160.833005501702,337.262311264844
ESP,Surveillance,Surveillance,2016,0.0408894205550619,0.0269181349565164,0.0578270767811685,0.00788493413894186,0.179481262119104,0.0957142848156746,0.287606057741656,0.048951982889281,294.819469551577,182.921089707706,406.717849395448
ESP,Surveillance,Surveillance,2017,0.041240951487545,0.0257027932872634,0.060902766219498,0.0089795849316925,0.181744467455963,0.0907533909024876,0.306740212858321,0.0550986790703656,275.178281190101,159.80464456302,390.551917817182
ESP,Surveillance,Surveillance,2018,0.0416824547676772,0.024090150285266,0.0657832950643223,0.0106360063211878,0.184662552302362,0.0815035735140462,0.336645499412432,0.0650872259944863,285.979440777013,148.598952643706,423.359928910321
ESP,Surveillance,Surveillance,2019,0.0422157792421602,0.0226086840378743,0.0696438482227001,0.01199876637368,0.188192498844159,0.0748449693877196,0.36589833320251,0.0742483070956099,262.211090613355,123.597730593852,400.824450632859
ESP,Surveillance,Surveillance,2020,0.0428430545035828,0.0210004468883429,0.0761358469621644,0.0140651530800565,0.192280196966668,0.0682032664723307,0.400760354199528,0.0848359917671422,192.914043082219,76.7630763310857,309.065009833352
ESP,Surveillance,Surveillance,2021,0.0435666582704525,0.0199260774848313,0.0816008885417213,0.015733370167574,0.196863846591404,0.0593570712310223,0.444062777306654,0.0981392107335796,205.256495667202,70.1909354974524,340.322055836952
EST,Surveillance,Surveillance,2015,0.197285443876918,0.177608824641766,0.216855139688042,0.0100118150628254,0.533593540297743,0.483000638253841,0.586299855715295,0.0263518411891464,58.2736693887098,46.7351176272365,69.8122211501831
EST,Surveillance,Surveillance,2016,0.201308419714438,0.179660852230702,0.222862468713609,0.011020820531354,0.536630544911094,0.482369479194245,0.594239183258319,0.0285381898122639,54.2227414452446,43.2893711386499,65.1561117518392
EST,Surveillance,Surveillance,2017,0.20539546428523,0.182242658662058,0.228895265202889,0.0119011751379673,0.539660331332201,0.48132888132798,0.602027366091692,0.0307904297866612,50.28123742812,39.9885167232562,60.5739581329838
EST,Surveillance,Surveillance,2018,0.20954659504036,0.184579006273882,0.235482083071825,0.0129854787749855,0.542682302957623,0.480606610511917,0.607613538086686,0.0323997264221347,43.4640916575086,34.3912664274027,52.5369168876145
EST,Surveillance,Surveillance,2019,0.213761776103597,0.186789794521634,0.241577805298018,0.0139765333613226,0.545695872882789,0.48035480634387,0.616134544908984,0.034637688409468,44.9156835855642,35.3785806217762,54.4527865493522
EST,Surveillance,Surveillance,2020,0.218040916513076,0.188478763229063,0.24849235507859,0.0153095897575323,0.548700464537123,0.478895938152038,0.622045109908469,0.0365176458562324,37.3718062763499,29.2386789231462,45.5049336295537
EST,Surveillance,Surveillance,2021,0.222383868531887,0.190201082513991,0.255417360905731,0.0166368057121786,0.551695512285317,0.477563486615839,0.62815782036907,0.0384169218758242,33.9618741129354,26.3917136229682,41.5320346029025
ETH,Survey & Surveillance,Survey & Surveillance,2015,0.0106363971953489,0.00958917848222153,0.0117469611588979,0.000550454764458246,0.147446083442082,0.130031825041173,0.167901574212006,0.00966065029868203,2565.46408298886,1513.04275154585,3617.88541443188
ETH,Survey & Surveillance,Survey & Surveillance,2016,0.0106337138930379,0.00976136946624717,0.0114862244222315,0.00044001401938376,0.14204826328232,0.129749666272053,0.155075491428528,0.00646066968277432,2426.82685147945,1394.73258695287,3458.92111600603
ETH,Survey & Surveillance,Survey & Surveillance,2017,0.0106333252209153,0.00990981776556584,0.0113239199302409,0.000360740348131387,0.136882038833682,0.128540846329519,0.145671176499855,0.00436998218631016,2296.52683193733,1394.68938766244,3198.36427621222
ETH,Survey & Surveillance,Survey & Surveillance,2018,0.0106352310509086,0.00992748890934631,0.0113415959333627,0.000360741587759287,0.131941455145065,0.122961767201947,0.141416826397174,0.00470792326408847,2172.86366367754,1380.48743507968,2965.23989227541
ETH,Survey & Surveillance,Survey & Surveillance,2019,0.0106394325836152,0.00985853736970567,0.0114704001047571,0.000411189473227404,0.127219977763171,0.114340336326038,0.139798847103622,0.00649451805550606,2056.14870688704,1355.92598477166,2756.37142900242
ETH,Survey & Surveillance,Survey & Surveillance,2020,0.0106459323486985,0.00967024334387035,0.011636723170849,0.000501653017086378,0.122710630773503,0.104937604611952,0.139991708691713,0.00894237348973501,1946.25814779737,1258.63555406044,2633.8807415343
ETH,Survey & Surveillance,Survey & Surveillance,2021,0.0106547342059688,0.00948697705841897,0.0119265970819157,0.000622352046810383,0.118406121291502,0.0963581777230816,0.141175489012078,0.0114329875737236,1841.8696047171,1134.73994905706,2548.99926037714
FIN,Surveillance,Surveillance,2015,0.0231338422415761,0.0172250479884055,0.0297717986883244,0.00320070170916298,0.103758762925922,0.0383729459892582,0.209368001192313,0.0436211875517996,7.82572295068157,5.3772890022528,10.2741568991103
FIN,Surveillance,Surveillance,2016,0.0246882892382298,0.0179337382844403,0.0323081488435372,0.00366694146915736,0.114069045981562,0.0395914003877215,0.23871917665242,0.0507979021083416,7.04157345363406,4.71958212039444,9.36356478687369
FIN,Surveillance,Surveillance,2017,0.0263520472495135,0.0186133949314163,0.0356844120050623,0.00435485129429743,0.125303179414253,0.0412279289578794,0.269094789920887,0.0581293012660733,7.820886734079,5.02076991844217,10.6210035497158
FIN,Surveillance,Surveillance,2018,0.0281327397536359,0.0193234231468403,0.0390770240540746,0.00503918390490673,0.137481605142398,0.0419853326717842,0.30229253779466,0.0664048992660398,8.17519617171303,5.05306813716563,11.2973242062604
FIN,Surveillance,Surveillance,2019,0.0300384561271064,0.0199770720389917,0.0425923348038963,0.00576919968492464,0.150609424899458,0.0424485959839606,0.347252464700504,0.077756088958302,8.54265146121788,5.08726342564833,11.9980394967874
FIN,Surveillance,Surveillance,2020,0.0320777643420063,0.0207558970471593,0.046449234837993,0.00655442290582491,0.164674749189152,0.0430343456091759,0.387779123781952,0.087945096472647,7.08964191574913,4.06887649745831,10.11040733404
FIN,Surveillance,Surveillance,2021,0.0342597204533456,0.0215822341073143,0.0504469802225606,0.00736345564164446,0.179647948961774,0.0431074640395921,0.4299904439322,0.098694637727706,7.3139413721388,4.06016322931526,10.5677195149623
FJI,Surveillance,Surveillance,2015,0.00888825629945542,0.0037367854798333,0.0172766192151434,0.00345403921819136,0.0924179542159106,0.0193190140391381,0.236696759298598,0.0554535064437397,6.50762745747703,1.42951652738295,11.5857383875711
FJI,Surveillance,Surveillance,2016,0.00916999265962786,0.00397279941636032,0.0172777245904027,0.00339411356480672,0.090070750315231,0.0205916486635011,0.214934621394856,0.0495772889620804,5.67210004470064,1.49650099537995,9.84769909402133
FJI,Surveillance,Surveillance,2017,0.00948632258837625,0.00421980311528356,0.0169170392244369,0.00323909084417176,0.0883630122601785,0.0233731477884587,0.197833604925264,0.0445052186573484,6.59607713007642,2.00939847250432,11.1827557876485
FJI,Surveillance,Surveillance,2018,0.00984027845817998,0.00440901402692132,0.0173619384289166,0.00330431744948859,0.0872890263772212,0.0239607031132899,0.187046026875009,0.041603398918806,7.24657550363098,2.29900955265074,12.1941414546112
FJI,Surveillance,Surveillance,2019,0.010235294767732,0.00450956911611446,0.0182533095075719,0.00350605622231057,0.0868409746585205,0.0253929593588541,0.182559616739379,0.0400935350460522,9.07845063326088,2.73955025607436,15.4173510104474
FJI,Surveillance,Surveillance,2020,0.0106752527554749,0.00456349555693095,0.0193803156221184,0.00377980103703761,0.0870108776781274,0.0240333460916595,0.186381925715891,0.0414154539857734,9.40766767150187,2.73137542357162,16.0839599194321
FJI,Surveillance,Surveillance,2021,0.0111645286854588,0.00457130842484423,0.0207131887581639,0.00411782661564277,0.0877913994702779,0.0224381702678287,0.195633521761982,0.0441824876260596,9.81019239530506,2.67081330128164,16.9495714893285
FRA,Model,Model,2015,0.00702130166619805,0.00392240961679719,0.0112105051915448,0.00185920805478255,0.135026777063091,0.0635335676558972,0.243547581792998,0.0459219423819135,87.3603040299943,47.8835227013769,126.837085358612
FRA,Model,Model,2016,0.00686334982858103,0.00363664441149516,0.0112770264889029,0.0019490770605632,0.138597738587003,0.0610895033662197,0.259256689860731,0.0505528536975794,90.9383302938173,47.0347748199249,134.84188576771
FRA,Model,Model,2017,0.00671214892433634,0.00336517279240184,0.0113731775587853,0.0020428583587713,0.142303139324326,0.0587037047338209,0.275607395443475,0.0553325741606259,94.2820277417748,45.7532838231236,142.810771660426
FRA,Model,Model,2018,0.00656740177265448,0.00316256799339251,0.0115408390961682,0.00213731405683053,0.146141519925355,0.0564138355391133,0.292581998868041,0.0602469804410531,93.352935144135,42.2695046617149,144.436365626555
FRA,Model,Model,2019,0.00642882704777913,0.00291745849867942,0.0116851674895912,0.00223666045686525,0.150110755791104,0.0543961246706918,0.310154443314906,0.0652444690418915,95.4426837146685,40.0659649403765,150.819402488961
FRA,Model,Model,2020,0.00629615840363012,0.00270011072003598,0.0118671061325845,0.00233851923789504,0.154208046964648,0.052880867939425,0.328243451498859,0.0702455570304678,86.5859428072159,33.5108497409076,139.661035873524
FRA,Model,Model,2021,0.00616914364863988,0.00251655894733629,0.0119680663406468,0.00241109882482412,0.158429920499723,0.0514056953305818,0.346847133474777,0.0753677138122948,81.0192997631139,28.8824509764937,133.156148549734
FSM,Surveillance,Surveillance,2015,0.00971018650241744,0.0015256505543898,0.0303711007940455,0.00735853322440198,0.0970207035294978,0.00509734408487974,0.405634609923174,0.10217787393834,2.03744008719719,0,5.78875517152008
FSM,Surveillance,Surveillance,2016,0.00949657829704019,0.00158472467450405,0.0298912136045399,0.00722104309439689,0.0941878195340278,0.00568949799059292,0.367978020292065,0.0924205414034369,2.84618502328716,0,8.00140877457456
FSM,Surveillance,Surveillance,2017,0.0093152966543611,0.00160401969725835,0.0280048030888117,0.00673489372233503,0.0920402762080359,0.00650192054081778,0.350269317121468,0.0876957644338394,2.60045423989733,0,7.22367260593455
FSM,Surveillance,Surveillance,2018,0.00916496169088287,0.0016472599706233,0.0268461082071575,0.00642827761136076,0.0906145277476899,0.0066625224745007,0.334921631708163,0.0837395686820568,1.78589828782852,0,4.92354134965275
FSM,Surveillance,Surveillance,2019,0.00904443506553958,0.00164825897224501,0.0259911467369763,0.00620992034814575,0.0899413441773631,0.00719655145395082,0.327509339357319,0.0817124458937163,1.65730699230521,0,4.55462598382951
FSM,Surveillance,Surveillance,2020,0.00895281343422517,0.00167734577077034,0.0254819154258434,0.00607259429976353,0.0900455351837798,0.00751755473867328,0.329817757728622,0.0822194395382523,1.66628669503211,0,4.58931820425336
FSM,Surveillance,Surveillance,2021,0.00888942281513654,0.00168892144660798,0.0254974634036803,0.00607360764211028,0.0909444660019644,0.00784914292666539,0.339913964503891,0.0847104136676596,1.30398489728348,0,3.62044520339162
GAB,Model,Surveillance,2015,0.0322470834977705,0.00207110451012081,0.152970188572736,0.0384946643016877,0.118098608644578,0.0774985563097046,0.170077245051222,0.0236170124340606,458.929567251499,0,1430.52134548679
GAB,Model,Surveillance,2016,0.0317866038771036,0.00212135795933129,0.1485237804119,0.0373475567481042,0.163553073922928,0.121574708185427,0.212749303584106,0.023258825356806,482.687504135482,0,1447.38438973826
GAB,Model,Surveillance,2017,0.031413687934537,0.00217769520584668,0.145124118527368,0.0364659243167147,0.22284240180956,0.185659486373965,0.263562277711408,0.0198731610554703,513.407035805387,0,1476.30657977823
GAB,Model,Surveillance,2018,0.0311272052024348,0.002173485505958,0.143520553354482,0.0360579254715621,0.296740538071048,0.264660345627032,0.332840273211786,0.0173928386695801,552.079478467914,0,1525.42484622158
GAB,Model,Surveillance,2019,0.030926384137806,0.00216766611603644,0.143423443849945,0.0360346371770174,0.383520534138398,0.338805857373657,0.426537287815319,0.0223804669494036,598.475441837423,0,1593.89978384724
GAB,Model,Surveillance,2020,0.0308108300022329,0.00217327833786487,0.147202262545632,0.0369971898489202,0.478356027234387,0.410602207887402,0.545171854788011,0.0343289915562777,650.550372112839,0,1697.78184888969
GAB,Model,Surveillance,2021,0.0307805324198682,0.00219042237174946,0.147745960515248,0.0371315148325252,0.574145944035123,0.480676228766926,0.664175035600644,0.0468109201106423,704.947739791446,0,1783.56160388159
GBR,Surveillance,Surveillance,2015,0.0150073554981571,0.0133624526120107,0.0167642928913049,0.00086781639777913,0.0490069297513997,0.0377581888330984,0.0616783992277137,0.00610209448842228,126.152822266596,107.305053885946,145.000590647246
GBR,Surveillance,Surveillance,2016,0.0153358134823569,0.0135392454148086,0.0172338010940504,0.000942488693684137,0.0500587755664264,0.0376354583348905,0.0641033437255931,0.00675201157926087,127.561853155402,107.897973717857,147.225732592948
GBR,Surveillance,Surveillance,2017,0.0156720297469024,0.0136468678600959,0.0177681802603762,0.00105135520415314,0.0511407721148608,0.0375742276078607,0.0667225742403496,0.00743580271236961,118.088589185549,99.0439562834081,137.13322208769
GBR,Surveillance,Surveillance,2018,0.0160161941854232,0.0137985215401997,0.0182695684985767,0.00114057320366758,0.052253740482125,0.0374163858307272,0.0695485183680111,0.0081969725860418,109.801367611386,91.4605522815713,128.142182941201
GBR,Surveillance,Surveillance,2019,0.0163685012297909,0.0139710986698343,0.0188447802504153,0.00124328611749513,0.0533985152817294,0.0373034601902588,0.0729201904228848,0.00908590056954743,112.873069202271,93.2499291287743,132.496209275767
GBR,Surveillance,Surveillance,2020,0.0167291499410289,0.0141275803946161,0.0194230172395567,0.00135087674615832,0.0545759438395097,0.0371827412859197,0.0763851655463161,0.0100006184337746,100.51695839471,82.3348678972272,118.699048892193
GBR,Surveillance,Surveillance,2021,0.0170983441006361,0.0143119544727429,0.0201241307770374,0.00148269803680982,0.0557868852575255,0.036770808559587,0.0798360717906182,0.0109860365385284,93.1446119402924,75.4864448452276,110.802779035357
GEO,Surveillance,Surveillance,2015,0.113127917297392,0.108398913032768,0.117737368950877,0.00238225916278293,0.316408668110117,0.303160584085805,0.330161340588299,0.00688794808737115,602.41128191409,432.265415872167,772.557147956013
GEO,Surveillance,Surveillance,2016,0.114295138239434,0.109043874143179,0.119691432849128,0.00271621395559938,0.314981397221399,0.299896490731701,0.330372169842354,0.00777440793639125,564.104165912141,434.188424755822,694.019907068461
GEO,Surveillance,Surveillance,2017,0.115475291084707,0.10966179694905,0.121725323461967,0.00307743023288692,0.31356145393909,0.296503561082288,0.330246173407651,0.00860780926667422,528.370221043571,413.392321470278,643.348120616864
GEO,Surveillance,Surveillance,2018,0.116668479764081,0.109923023009656,0.123689330081515,0.00351181302853543,0.312148910041837,0.293451591374558,0.331313749683173,0.00965871385423859,494.873739464755,392.713454500317,597.034024429194
GEO,Surveillance,Surveillance,2019,0.117874807259135,0.110422693560266,0.126013061250161,0.00397713461476914,0.310743834490278,0.290264470440463,0.33219640190698,0.0106969212924789,463.282690321511,372.166376923046,554.399003719977
GEO,Surveillance,Surveillance,2020,0.119094375523429,0.110641617980966,0.128216542804869,0.00448339918977123,0.309346293430424,0.28634367153078,0.333416730555612,0.012008433424702,433.334366610561,343.279206253692,523.389526967429
GEO,Surveillance,Surveillance,2021,0.120327285401838,0.110970160825664,0.130673185366892,0.00502628177072135,0.307956350200408,0.282624312551847,0.334521524355616,0.0132390846438187,405.010432562439,315.207552872987,494.813312251891
GHA,Survey & Surveillance,Survey & Surveillance,2015,0.0155024765809051,0.0123505674554237,0.0188922261828778,0.00166879049169747,0.22505452923478,0.188614255827563,0.264253592011234,0.0192957490264465,963.179701088818,282.923756135846,1643.43564604179
GHA,Survey & Surveillance,Survey & Surveillance,2016,0.0168489013986591,0.0141102552289766,0.0195528810317256,0.00138842494968086,0.168605853182885,0.147684814282204,0.190319242963281,0.0108761297655808,956.817805446232,310.596909556402,1603.03870133606
GHA,Survey & Surveillance,Survey & Surveillance,2017,0.0183248517249392,0.0161913861983378,0.0204336789251216,0.0010822175323428,0.124113381688955,0.112062636641988,0.136379962666248,0.00620339949598466,968.894462417686,338.56241196286,1599.22651287251
GHA,Survey & Surveillance,Survey & Surveillance,2018,0.0199434124231002,0.0183749366725203,0.0215455439109776,0.000808828377157482,0.0901840188889525,0.0801909450667057,0.100986006603868,0.00530486263703127,998.054797855534,370.259616828016,1625.84997888305
GHA,Survey & Surveillance,Survey & Surveillance,2019,0.0217189629643723,0.0201941210516,0.0232524475074821,0.000780185320378067,0.0649337410407728,0.0548500032909937,0.0756974489281048,0.00531822592783446,1043.25037831664,405.190089564134,1681.31066706914
GHA,Survey & Surveillance,Survey & Surveillance,2020,0.0236672809213719,0.0213092734570102,0.0262096406882387,0.00125009368143585,0.0464663484233977,0.0364957119683912,0.0573846310823069,0.00532880589640707,1102.85435319959,408.331190622677,1797.3775157765
GHA,Survey & Surveillance,Survey & Surveillance,2021,0.0258056448631748,0.0221303380512835,0.0298730195668657,0.00197517385601588,0.0331210075871797,0.0238364031453936,0.0438109612091012,0.00509555052645604,1175.05779072166,405.644793952198,1944.47078749112
GIN,Model,Surveillance,2015,0.0234520905846458,0.00332554991073624,0.0859207773351973,0.0210702110776686,0.553625591281159,0.4904349412435,0.618225780939799,0.0325997040041578,720.086932803442,0,1698.22717178304
GIN,Model,Surveillance,2016,0.0232124684244611,0.00334083816537214,0.0830013961662334,0.0203215709185871,0.478853498070233,0.429034866112921,0.530775376873002,0.0259542119285921,706.325343763216,0,1672.36497554331
GIN,Model,Surveillance,2017,0.0230278997964294,0.00331124558636993,0.0801625087499617,0.0196049140723448,0.404795276027299,0.369536275473731,0.440885312510432,0.0182012849583421,692.818441700206,0,1646.93287770139
GIN,Model,Surveillance,2018,0.0228973838457407,0.00330282563027198,0.0805869278287892,0.0197153321934993,0.334751072295799,0.309365303403128,0.360050207522981,0.0129298224795544,680.803469661112,0,1659.85816486669
GIN,Model,Surveillance,2019,0.0228201918921754,0.00337676620531328,0.0801464903401611,0.0195841132997061,0.27134059391362,0.250071267565517,0.293266868497033,0.0110192859519172,671.645301965836,0,1665.53148658243
GIN,Model,Surveillance,2020,0.0227958681140507,0.00343356940275052,0.0814262818302484,0.0198961001090556,0.216154397165845,0.193094747291768,0.240426031422363,0.0120743071761721,665.983796646168,0,1698.59158684792
GIN,Model,Surveillance,2021,0.0228242278489357,0.00327793887256702,0.0807607712807872,0.0197660286755664,0.169724624703607,0.14424993114241,0.197795180613158,0.013659502416007,664.036426200813,0,1712.64233141325
GMB,Model,Surveillance,2015,0.0185951994949001,0.00346649657581799,0.0567057269365081,0.0135814363165026,0.0446807253332557,0.010736445152949,0.130054441101819,0.0304382642726709,79.7178259102027,0,195.344765165726
GMB,Model,Surveillance,2016,0.0196110365605872,0.0036064767981062,0.0625074112573956,0.0150257485865534,0.0485554966778709,0.0144725976156325,0.117936786162137,0.0263939256496185,85.0619198640471,0,214.103168900967
GMB,Model,Surveillance,2017,0.0207113429692818,0.00361001821215143,0.0668003880867137,0.0161199923149394,0.0534018445968659,0.0193498418312636,0.12001987632356,0.0256811312480348,90.4939786351147,0,229.704796009883
GMB,Model,Surveillance,2018,0.0219030029063245,0.00366111816539807,0.0741713465705928,0.0179873031645905,0.0594178297375669,0.0254713353079837,0.118653277195534,0.0237709035427425,95.9104637613351,0,251.08977421563
GMB,Model,Surveillance,2019,0.023193335967956,0.0034794186331708,0.0791601186932135,0.0193063010357252,0.0668412215554082,0.0325041876071192,0.118400548641412,0.021912336998544,101.295828810564,0,267.098617998895
GMB,Model,Surveillance,2020,0.0245900704679861,0.00327478938109979,0.0844347462688387,0.0207040706346273,0.0759502544753285,0.0373594834929044,0.127752072582885,0.0230593339515256,107.425914675779,0,285.261852057714
GMB,Model,Surveillance,2021,0.0261012988620808,0.00317121499556213,0.0919199684837672,0.0226399881347462,0.0870565203557092,0.0406247498761888,0.148271177054413,0.0274608232597511,113.955035342622,0,308.082062494835
GNB,Surveillance,Surveillance,2015,0.017767583927935,0.00875746781422023,0.0317825366460971,0.00587374204894819,0.524323692598149,0.247416414524138,0.786424300876326,0.137502011824538,149.982767818007,47.1524397906463,252.813095845369
GNB,Surveillance,Surveillance,2016,0.0174863676130325,0.00960845882368408,0.0287781179636937,0.00489021916836981,0.512721783302423,0.273640514317586,0.75125795242504,0.121841183190677,151.164736378666,56.2274827079922,246.101990049341
GNB,Surveillance,Surveillance,2017,0.0172677339128148,0.0105056633578497,0.0262905280439722,0.0040267511954394,0.500712405933718,0.285450999581124,0.708692367287048,0.107969736659674,152.59474203952,64.1553118730766,241.034172205964
GNB,Surveillance,Surveillance,2018,0.0171096335121791,0.0115099709376559,0.0243995963147721,0.00328816973906028,0.488461276056501,0.289733224327967,0.681001339329223,0.0998132946431774,154.317221161653,70.8078762452855,237.826566078021
GNB,Surveillance,Surveillance,2019,0.0170106073191937,0.0120180121565148,0.0232602172194789,0.00286790945483778,0.476163562526961,0.28480010367866,0.664390698106351,0.0968343353131865,156.405568763343,74.9331165701085,237.878020956578
