Region,ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,xx,xx,md,1.5042,1.5035,1.5024,1.5009,1.4995,1.4979,1.4963,1.4951,1.4948,1.4937,1.4919,1.4903,1.4886,1.4869,1.4853,1.4842,1.4702,1.4481,1.4359,1.4456,1.4572,1.4713,1.485,1.5001,1.5097,1.5229,1.5369,1.5482,1.5621,1.5783,1.5923,1.6054,1.6201,1.6311,1.6423,1.6545,1.6673,1.6799,1.694,1.7058,1.7105,1.7144,1.7169,1.7177,1.7147,1.7057,1.6957,1.6887,1.6887,1.6825,1.6738,1.6667,1.6595,1.6514,1.6462,1.6405,1.6363,1.6316,1.6259,1.6183,1.6119,1.607,1.6004,1.5935,1.5869,1.5813,1.5766,1.5733,1.57,1.5641,1.5585,1.5552
xx,xx,xx,xx,hi,1.7074,1.7057,1.7041,1.7025,1.7009,1.6993,1.6978,1.6973,1.6967,1.6962,1.6956,1.6951,1.6945,1.694,1.6935,1.6933,1.6801,1.6562,1.6452,1.6617,1.6827,1.7088,1.7308,1.751,1.7692,1.787,1.7967,1.8059,1.8201,1.8395,1.8703,1.9022,1.9313,1.9584,1.9864,2.0177,2.0515,2.0868,2.1203,2.1412,2.1521,2.1566,2.1562,2.1522,2.1457,2.1375,2.1281,2.1203,2.1131,2.1035,2.093,2.0849,2.0785,2.0713,2.0633,2.0553,2.0474,2.0397,2.0321,2.0247,2.0175,2.0094,2.0005,1.9919,1.9834,1.9754,1.9691,1.9629,1.9568,1.951,1.9455,1.9402
xx,CRI,Baseline,xx,lo,0.65738,0.65675,0.65613,0.65552,0.65492,0.65432,0.65374,0.65316,0.65259,0.65202,0.65147,0.65092,0.65037,0.64983,0.6493,0.64878,0.64826,0.64774,0.64723,0.64673,0.64623,0.64574,0.64525,0.64476,0.64428,0.64381,0.64334,0.64287,0.6424,0.64194,0.64149,0.64103,0.64058,0.64014,0.63969,0.63925,0.63882,0.63838,0.63795,0.63752,0.6371,0.63667,0.63617,0.63564,0.63511,0.63459,0.63406,0.63354,0.63302,0.63251,0.63199,0.63148,0.63097,0.63047,0.62996,0.62946,0.62895,0.62845,0.62796,0.62746,0.62697,0.62647,0.62598,0.62549,0.625,0.62452,0.62403,0.62355,0.62306,0.62258,0.6221,0.62162
xx,xx,xx,xx,md,0.83035,0.82985,0.82824,0.82666,0.82572,0.82456,0.82328,0.82202,0.82117,0.82066,0.82017,0.81967,0.81919,0.8187,0.81822,0.81774,0.81727,0.81679,0.81632,0.81586,0.8154,0.81496,0.81496,0.81496,0.81496,0.81496,0.81496,0.81482,0.81425,0.81369,0.81312,0.81256,0.81214,0.81214,0.81215,0.81216,0.81216,0.81217,0.81208,0.81158,0.81109,0.81055,0.80962,0.80871,0.8078,0.80689,0.80662,0.80653,0.80644,0.80635,0.80607,0.80578,0.80531,0.80483,0.80436,0.80389,0.80342,0.80296,0.80277,0.80277,0.80278,0.80278,0.80278,0.80279,0.80254,0.80215,0.80176,0.80138,0.801,0.801,0.80101,0.80101
xx,xx,xx,xx,hi,1.0881,1.0867,1.0852,1.0838,1.0825,1.0816,1.0808,1.0801,1.0794,1.0787,1.078,1.0774,1.0767,1.076,1.0754,1.0747,1.0741,1.0735,1.0729,1.0723,1.0717,1.0711,1.0705,1.07,1.0694,1.0688,1.0683,1.0677,1.0672,1.0667,1.0662,1.0656,1.0651,1.0646,1.0641,1.0636,1.0631,1.0627,1.0621,1.0616,1.0611,1.0606,1.0601,1.0596,1.0591,1.0586,1.0581,1.0576,1.0571,1.0566,1.0562,1.0557,1.0552,1.0548,1.0543,1.0538,1.0534,1.0529,1.0525,1.0521,1.0516,1.0512,1.0507,1.0503,1.0499,1.0495,1.049,1.0486,1.0482,1.0478,1.0474,1.047
xx,xx,With COVID,xx,lo,0.65738,0.65675,0.65613,0.65552,0.65492,0.65432,0.65374,0.65316,0.65259,0.65202,0.65147,0.65092,0.65037,0.64983,0.6493,0.64884,0.64263,0.63144,0.62361,0.62776,0.63372,0.63953,0.64509,0.65031,0.65484,0.65883,0.66279,0.66671,0.67072,0.6749,0.67827,0.68115,0.68375,0.68612,0.68849,0.69108,0.69383,0.69676,0.70099,0.70681,0.71136,0.71384,0.71464,0.71423,0.71292,0.71099,0.7086,0.7059,0.703,0.69997,0.69687,0.69374,0.69069,0.68831,0.68595,0.6836,0.68128,0.67899,0.67677,0.67462,0.67251,0.67044,0.66841,0.66642,0.66446,0.66255,0.66068,0.65884,0.65685,0.65488,0.65297,0.65112
xx,xx,xx,xx,md,0.83035,0.82985,0.82824,0.82666,0.82572,0.82456,0.82328,0.82202,0.82117,0.82066,0.82017,0.81967,0.81919,0.8187,0.81822,0.81783,0.81199,0.79615,0.78535,0.79142,0.80193,0.80991,0.81835,0.82588,0.83249,0.83886,0.84653,0.85693,0.86324,0.8727,0.88038,0.88853,0.89469,0.90206,0.90868,0.91778,0.92549,0.93329,0.94499,0.9536,0.95732,0.96134,0.96138,0.95924,0.95709,0.95479,0.95264,0.94947,0.9458,0.94269,0.9396,0.936,0.93229,0.92857,0.92487,0.92121,0.91761,0.91408,0.91062,0.90725,0.90396,0.90157,0.89944,0.89592,0.89219,0.88881,0.88628,0.8841,0.88198,0.87937,0.87713,0.87557
xx,xx,xx,xx,hi,1.0881,1.0867,1.0852,1.0838,1.0825,1.0816,1.0808,1.0801,1.0794,1.0787,1.078,1.0774,1.0767,1.076,1.0754,1.0749,1.066,1.0452,1.0325,1.0445,1.0604,1.0716,1.0817,1.0912,1.1004,1.1131,1.1234,1.1334,1.1438,1.1543,1.1653,1.1759,1.1862,1.2015,1.2173,1.2347,1.2507,1.2643,1.2775,1.2906,1.297,1.3034,1.3067,1.3074,1.3061,1.3035,1.2999,1.2956,1.2908,1.2857,1.2804,1.275,1.2696,1.2642,1.2588,1.2536,1.2485,1.2435,1.2386,1.2338,1.2292,1.2247,1.2204,1.2155,1.2108,1.2061,1.2016,1.1972,1.1928,1.1886,1.1845,1.1805
xx,CUB,Baseline,xx,lo,0.46331,0.46302,0.46273,0.46244,0.46216,0.46188,0.4616,0.46133,0.46106,0.4608,0.46054,0.46028,0.46002,0.45977,0.45953,0.45928,0.45904,0.4588,0.45856,0.45833,0.45808,0.4578,0.45752,0.45724,0.45687,0.45651,0.45615,0.4558,0.45545,0.4551,0.45476,0.45441,0.45408,0.45374,0.45341,0.45309,0.45276,0.45244,0.45212,0.45176,0.45141,0.45105,0.4507,0.45034,0.44999,0.44964,0.44929,0.44895,0.4486,0.44826,0.44791,0.44757,0.44723,0.44689,0.44655,0.44621,0.44592,0.44564,0.44537,0.4451,0.44483,0.44456,0.44429,0.44402,0.44376,0.4435,0.44324,0.44297,0.44271,0.44245,0.4422,0.44194
xx,xx,xx,xx,md,0.54099,0.54062,0.54026,0.5399,0.53921,0.53836,0.53752,0.5369,0.53629,0.5358,0.53536,0.53505,0.53505,0.53505,0.53505,0.53476,0.53422,0.53369,0.53316,0.53264,0.53212,0.53161,0.5311,0.53059,0.53009,0.52959,0.5291,0.52861,0.52812,0.52763,0.5274,0.52725,0.5271,0.52696,0.52681,0.52667,0.52627,0.52546,0.52474,0.5245,0.52432,0.52401,0.52376,0.52351,0.52327,0.52289,0.52238,0.52187,0.52136,0.52101,0.52071,0.52041,0.52011,0.51981,0.5197,0.51945,0.51922,0.51904,0.51881,0.51838,0.51809,0.51809,0.5181,0.51799,0.51782,0.51765,0.51748,0.51731,0.51713,0.51696,0.5168,0.51663
xx,xx,xx,xx,hi,0.64302,0.64267,0.64233,0.64213,0.64212,0.64211,0.6421,0.6421,0.64201,0.64173,0.64145,0.64117,0.6409,0.64062,0.64035,0.64009,0.63982,0.63955,0.63928,0.63898,0.6387,0.63841,0.63812,0.63783,0.63755,0.63727,0.63699,0.63671,0.63643,0.63615,0.63588,0.6356,0.63533,0.63506,0.63478,0.63451,0.63424,0.63398,0.63371,0.63344,0.63318,0.63291,0.63276,0.63273,0.63271,0.63268,0.63265,0.63262,0.63259,0.63256,0.63248,0.63221,0.63194,0.63168,0.63141,0.63115,0.63089,0.63063,0.63038,0.63012,0.62987,0.62962,0.62937,0.62913,0.62888,0.62864,0.6284,0.62816,0.62792,0.62769,0.62745,0.62722
xx,xx,With COVID,xx,lo,0.46331,0.46302,0.46273,0.46244,0.46216,0.46188,0.4616,0.46133,0.46106,0.4608,0.46054,0.46028,0.46002,0.45977,0.45953,0.45938,0.45159,0.44293,0.43406,0.44001,0.44297,0.44856,0.45577,0.46066,0.46451,0.46797,0.47127,0.47457,0.47867,0.48207,0.48673,0.48907,0.49207,0.49498,0.4962,0.49757,0.49904,0.50089,0.50552,0.50962,0.51093,0.51097,0.51007,0.50854,0.50659,0.5044,0.50206,0.49966,0.49779,0.49618,0.49458,0.49302,0.49149,0.49002,0.48859,0.48723,0.48593,0.48467,0.48345,0.48199,0.48035,0.47878,0.4773,0.47589,0.47454,0.47325,0.47201,0.47082,0.46987,0.46905,0.46826,0.4675
xx,xx,xx,xx,md,0.54099,0.54062,0.54026,0.5399,0.53921,0.53836,0.53752,0.5369,0.53629,0.5358,0.53536,0.53505,0.53505,0.53505,0.53505,0.53481,0.52864,0.51985,0.51556,0.51858,0.52265,0.52759,0.53219,0.53699,0.54134,0.54595,0.54919,0.55506,0.5602,0.56458,0.56918,0.57339,0.57849,0.58309,0.58701,0.5893,0.59471,0.6026,0.61007,0.61243,0.61729,0.6198,0.62013,0.61948,0.61875,0.61787,0.61474,0.61177,0.61078,0.60958,0.60694,0.60403,0.60193,0.59936,0.59593,0.59264,0.5895,0.58728,0.5857,0.58418,0.58271,0.58129,0.57991,0.57858,0.5773,0.57565,0.5739,0.5722,0.57055,0.56872,0.5674,0.56589
xx,xx,xx,xx,hi,0.64302,0.64267,0.64233,0.64213,0.64212,0.64211,0.6421,0.6421,0.64201,0.64173,0.64145,0.64117,0.6409,0.64062,0.64035,0.64014,0.63484,0.62491,0.61918,0.62182,0.62676,0.63421,0.64126,0.64474,0.64867,0.65266,0.65677,0.66097,0.66525,0.67264,0.68139,0.69033,0.69607,0.70098,0.70742,0.71519,0.72593,0.73706,0.74823,0.75921,0.76734,0.77105,0.77159,0.77002,0.76992,0.76931,0.76813,0.76655,0.76471,0.76257,0.75955,0.75519,0.75091,0.74671,0.74263,0.73866,0.7348,0.73106,0.72792,0.72521,0.72257,0.72001,0.71752,0.7151,0.71276,0.71048,0.70827,0.70612,0.70404,0.70202,0.69952,0.69707
xx,DOM,Baseline,xx,lo,2.6177,2.6173,2.6168,2.6164,2.616,2.6155,2.6151,2.6147,2.6143,2.6139,2.6135,2.6131,2.6127,2.6123,2.6119,2.6115,2.6112,2.6108,2.6104,2.6101,2.6097,2.6094,2.6091,2.6088,2.6085,2.6082,2.6079,2.6076,2.6073,2.607,2.6067,2.6064,2.6061,2.6054,2.6044,2.6035,2.6026,2.6017,2.6008,2.5999,2.599,2.5981,2.5973,2.5964,2.5956,2.5947,2.5939,2.5931,2.5923,2.5915,2.5907,2.5899,2.5892,2.5884,2.5876,2.5869,2.5861,2.5854,2.5846,2.5839,2.5831,2.5824,2.5817,2.581,2.5803,2.5795,2.5788,2.5781,2.5774,2.5767,2.576,2.5754
xx,xx,xx,xx,md,3.5269,3.525,3.5225,3.5221,3.5217,3.5193,3.5154,3.5116,3.5078,3.5041,3.5004,3.4968,3.4932,3.4896,3.488,3.487,3.4861,3.4852,3.4837,3.4794,3.4752,3.471,3.4668,3.4628,3.4587,3.4548,3.4516,3.4512,3.4508,3.4488,3.4452,3.4416,3.4381,3.4375,3.4353,3.4325,3.4297,3.427,3.4267,3.4268,3.4268,3.4268,3.4269,3.4269,3.4269,3.427,3.427,3.427,3.4254,3.4224,3.4194,3.4165,3.4135,3.4106,3.4078,3.4049,3.4021,3.3992,3.3959,3.3935,3.3909,3.3882,3.3854,3.3827,3.38,3.3774,3.3747,3.3721,3.3694,3.3668,3.3642,3.3617
xx,xx,xx,xx,hi,4.4579,4.455,4.4522,4.4494,4.4467,4.444,4.4413,4.4395,4.4382,4.4369,4.4356,4.4343,4.433,4.4317,4.4305,4.4292,4.428,4.4268,4.4256,4.4243,4.4232,4.422,4.4208,4.4196,4.4185,4.4173,4.4162,4.415,4.4139,4.4127,4.4114,4.4102,4.409,4.4078,4.4066,4.4054,4.4042,4.403,4.4018,4.4006,4.3995,4.3983,4.3971,4.396,4.3948,4.394,4.3938,4.3937,4.3935,4.3933,4.3932,4.393,4.3929,4.3927,4.3925,4.3924,4.3922,4.3921,4.3919,4.3918,4.3916,4.3915,4.3913,4.3912,4.3908,4.3899,4.3889,4.388,4.3871,4.3862,4.3853,4.3844
xx,xx,With COVID,xx,lo,2.6177,2.6173,2.6168,2.6164,2.616,2.6155,2.6151,2.6147,2.6143,2.6139,2.6135,2.6131,2.6127,2.6123,2.6119,2.612,2.5777,2.5141,2.4797,2.5038,2.5448,2.5756,2.6046,2.6328,2.6609,2.6884,2.7097,2.7308,2.7525,2.775,2.7982,2.81,2.8203,2.8299,2.8397,2.8509,2.8587,2.8609,2.8632,2.8705,2.878,2.8812,2.881,2.878,2.8731,2.8668,2.8594,2.8513,2.8427,2.8339,2.828,2.8221,2.816,2.81,2.804,2.798,2.792,2.7862,2.7804,2.7747,2.7692,2.7637,2.7583,2.7531,2.748,2.7429,2.738,2.7332,2.7285,2.7239,2.7193,2.7149
xx,xx,xx,xx,md,3.5269,3.525,3.5225,3.5221,3.5217,3.5193,3.5154,3.5116,3.5078,3.5041,3.5004,3.4968,3.4932,3.4896,3.488,3.488,3.4473,3.384,3.3414,3.3766,3.4131,3.4516,3.4907,3.5247,3.5504,3.5777,3.6083,3.6391,3.6697,3.692,3.7304,3.7514,3.7822,3.7954,3.8147,3.845,3.8794,3.9051,3.9316,3.9758,3.9882,3.9944,3.9919,3.9892,3.983,3.9728,3.9598,3.9448,3.9287,3.9167,3.9033,3.8926,3.8807,3.8647,3.8465,3.831,3.8172,3.8043,3.7943,3.7843,3.7745,3.763,3.7517,3.7409,3.7305,3.7196,3.7075,3.6957,3.6842,3.673,3.6622,3.6515
xx,xx,xx,xx,hi,4.4579,4.455,4.4522,4.4494,4.4467,4.444,4.4413,4.4395,4.4382,4.4369,4.4356,4.4343,4.433,4.4317,4.4305,4.4296,4.3941,4.3317,4.2641,4.2992,4.3507,4.4025,4.4528,4.4983,4.5311,4.5635,4.596,4.6282,4.67,4.7266,4.7984,4.8423,4.8785,4.9049,4.9389,4.9755,5.0141,5.0576,5.1067,5.155,5.1911,5.2138,5.2323,5.2412,5.2425,5.2381,5.2298,5.2187,5.2055,5.193,5.1795,5.1539,5.1284,5.106,5.092,5.0777,5.0569,5.0339,5.0178,5.0025,4.9875,4.9727,4.9582,4.9441,4.9302,4.9166,4.9032,4.8902,4.8775,4.8651,4.853,4.8412
xx,ECU,Baseline,xx,lo,2.8765,2.872,2.8676,2.8632,2.8589,2.8546,2.8504,2.8463,2.8422,2.8382,2.8342,2.8303,2.8265,2.8227,2.819,2.8153,2.8117,2.8081,2.8045,2.8011,2.7976,2.7942,2.7909,2.7876,2.7843,2.7811,2.7779,2.7748,2.7717,2.7686,2.7656,2.7626,2.7596,2.7567,2.7538,2.7509,2.7481,2.7453,2.7426,2.7399,2.7372,2.7345,2.7319,2.7292,2.7267,2.7241,2.7216,2.7191,2.7166,2.7141,2.7117,2.7093,2.7069,2.7046,2.7022,2.6999,2.6976,2.6953,2.6931,2.6909,2.6886,2.6864,2.6843,2.6821,2.68,2.6779,2.6757,2.6737,2.6716,2.6695,2.6675,2.6655
xx,xx,xx,xx,md,3.7801,3.7776,3.7739,3.7703,3.7667,3.7648,3.7641,3.7598,3.7554,3.7513,3.7486,3.7461,3.7435,3.7408,3.7383,3.7358,3.7318,3.7256,3.7217,3.7191,3.7165,3.714,3.7115,3.7091,3.7066,3.7042,3.7019,3.6995,3.6972,3.6949,3.6927,3.6904,3.6882,3.686,3.6839,3.6817,3.6796,3.6777,3.6762,3.6747,3.6732,3.6717,3.6702,3.6688,3.6673,3.6659,3.6635,3.6611,3.6585,3.6556,3.6526,3.6505,3.6487,3.6465,3.6441,3.6435,3.6417,3.64,3.6384,3.6377,3.6373,3.637,3.6366,3.6363,3.6347,3.631,3.6271,3.6238,3.6222,3.6207,3.6194,3.6194
xx,xx,xx,xx,hi,4.8885,4.8842,4.8799,4.8757,4.8715,4.8674,4.8633,4.8592,4.8552,4.8512,4.8473,4.8434,4.8395,4.8357,4.8319,4.8282,4.8245,4.8209,4.8172,4.8137,4.8101,4.8066,4.8031,4.7996,4.7962,4.7927,4.7894,4.786,4.7827,4.7793,4.7761,4.7728,4.7695,4.7663,4.7631,4.7599,4.7568,4.7536,4.7505,4.7474,4.7443,4.7412,4.7381,4.7351,4.732,4.729,4.726,4.723,4.72,4.7171,4.7141,4.7112,4.7083,4.7053,4.7024,4.6995,4.6966,4.6938,4.6909,4.688,4.6852,4.6824,4.6795,4.6767,4.6739,4.6711,4.6689,4.668,4.667,4.666,4.665,4.6641
xx,xx,With COVID,xx,lo,2.8765,2.872,2.8676,2.8632,2.8589,2.8546,2.8504,2.8463,2.8422,2.8382,2.8342,2.8303,2.8265,2.8227,2.819,2.8156,2.7834,2.7247,2.6807,2.6953,2.7196,2.7438,2.7675,2.7903,2.8123,2.8341,2.8561,2.8805,2.9154,2.9463,2.9705,2.9936,3.0142,3.0329,3.0521,3.0751,3.1,3.1258,3.1517,3.1663,3.1743,3.1777,3.1773,3.1742,3.1691,3.1625,3.1531,3.1369,3.1203,3.1036,3.087,3.0706,3.0547,3.0392,3.0242,3.0096,2.9957,2.9822,2.9692,2.9568,2.9448,2.9333,2.9222,2.9115,2.9014,2.8919,2.8828,2.8741,2.8657,2.8575,2.8497,2.8421
xx,xx,xx,xx,md,3.7801,3.7776,3.7739,3.7703,3.7667,3.7648,3.7641,3.7598,3.7554,3.7513,3.7486,3.7461,3.7435,3.7408,3.7383,3.7363,3.7053,3.6253,3.5802,3.6105,3.6581,3.6921,3.723,3.7519,3.7752,3.8094,3.8393,3.8749,3.9079,3.9595,3.9899,4.0168,4.0551,4.08,4.113,4.1388,4.1638,4.2024,4.2525,4.2706,4.2909,4.3019,4.3127,4.3111,4.305,4.2977,4.2806,4.2734,4.2648,4.2538,4.233,4.2139,4.1942,4.174,4.1573,4.1393,4.1218,4.105,4.0887,4.073,4.0611,4.0434,4.0295,4.0095,3.9967,3.9856,3.9767,3.9674,3.9564,3.9458,3.9357,3.9259
xx,xx,xx,xx,hi,4.8885,4.8842,4.8799,4.8757,4.8715,4.8674,4.8633,4.8592,4.8552,4.8512,4.8473,4.8434,4.8395,4.8357,4.8319,4.8289,4.7746,4.676,4.6301,4.6639,4.7157,4.7745,4.8304,4.8829,4.9319,4.9782,5.0241,5.0584,5.0934,5.1303,5.1822,5.2395,5.2929,5.3432,5.3944,5.4489,5.5071,5.5674,5.6288,5.6897,5.7331,5.765,5.7877,5.8006,5.8058,5.8049,5.7994,5.7904,5.7788,5.7651,5.75,5.7283,5.7043,5.6754,5.6472,5.6197,5.5905,5.5599,5.5303,5.5019,5.4744,5.448,5.4238,5.4037,5.3843,5.3654,5.3469,5.3287,5.3111,5.294,5.2774,5.2613
xx,GRD,Baseline,xx,lo,0.21831,0.21805,0.2178,0.21755,0.21731,0.21707,0.21684,0.2166,0.21638,0.21615,0.21593,0.21571,0.2155,0.21529,0.21508,0.21487,0.21467,0.21447,0.21427,0.21408,0.21389,0.2137,0.21351,0.21332,0.21314,0.21296,0.21274,0.21253,0.21231,0.2121,0.21189,0.21168,0.21148,0.21128,0.21107,0.21088,0.21068,0.21053,0.21039,0.21025,0.21012,0.20998,0.20985,0.20971,0.20958,0.20945,0.20932,0.20919,0.20903,0.20886,0.20869,0.20852,0.20835,0.20819,0.20802,0.20785,0.20769,0.20753,0.20736,0.2072,0.20703,0.20687,0.20671,0.20655,0.20639,0.20623,0.20607,0.20591,0.20575,0.20559,0.20543,0.20527
xx,xx,xx,xx,md,0.25757,0.25744,0.25732,0.2572,0.25707,0.25695,0.25684,0.25672,0.25658,0.25639,0.2562,0.25602,0.25583,0.25565,0.25547,0.25529,0.25511,0.25494,0.25476,0.25459,0.25442,0.25413,0.25405,0.25392,0.25393,0.25393,0.25384,0.25359,0.25329,0.25299,0.25282,0.25265,0.25243,0.2522,0.25197,0.25175,0.25153,0.25131,0.25109,0.25092,0.25089,0.25076,0.25053,0.2503,0.25015,0.25015,0.24993,0.24967,0.24956,0.24945,0.24935,0.24924,0.24913,0.24906,0.24892,0.24875,0.24858,0.24853,0.2485,0.24839,0.24829,0.24819,0.24807,0.24793,0.2478,0.24766,0.24752,0.24739,0.24725,0.24704,0.24687,0.24684
xx,xx,xx,xx,hi,0.30504,0.30497,0.3049,0.30483,0.30476,0.30469,0.30462,0.30456,0.30449,0.30443,0.30437,0.3043,0.30424,0.30418,0.30417,0.3041,0.304,0.30389,0.30379,0.30369,0.30359,0.3035,0.3034,0.3033,0.30321,0.30311,0.30302,0.30292,0.30283,0.30274,0.30265,0.30256,0.30246,0.30237,0.30229,0.3022,0.30211,0.30202,0.30193,0.30185,0.30176,0.30167,0.30159,0.3015,0.30142,0.30133,0.30125,0.30116,0.30107,0.30098,0.30089,0.30079,0.3007,0.30061,0.30052,0.30043,0.30035,0.30026,0.30017,0.30008,0.29999,0.2999,0.29982,0.29973,0.29964,0.29956,0.29947,0.29938,0.2993,0.29921,0.29911,0.29896
xx,xx,With COVID,xx,lo,0.21831,0.21805,0.2178,0.21755,0.21731,0.21707,0.21684,0.2166,0.21638,0.21615,0.21593,0.21571,0.2155,0.21529,0.21508,0.21489,0.21313,0.20997,0.20723,0.20831,0.20949,0.21067,0.21182,0.21292,0.21399,0.21503,0.21629,0.21775,0.21882,0.2199,0.22102,0.22233,0.22372,0.22449,0.2248,0.22508,0.22538,0.22569,0.226,0.22641,0.2273,0.22768,0.22754,0.22726,0.22687,0.22641,0.22569,0.22488,0.22403,0.22316,0.22236,0.22176,0.22117,0.22059,0.22002,0.21947,0.21892,0.21839,0.21787,0.21736,0.21687,0.21632,0.21566,0.21503,0.21442,0.21384,0.21329,0.21276,0.21236,0.21197,0.21159,0.21122
xx,xx,xx,xx,md,0.25757,0.25744,0.25732,0.2572,0.25707,0.25695,0.25684,0.25672,0.25658,0.25639,0.2562,0.25602,0.25583,0.25565,0.25547,0.25531,0.25223,0.2476,0.2452,0.24677,0.24947,0.25308,0.25518,0.25761,0.25906,0.26057,0.26259,0.26439,0.26627,0.26841,0.27055,0.27306,0.27511,0.27755,0.27966,0.28108,0.28273,0.28411,0.28599,0.28798,0.28989,0.29106,0.2914,0.29161,0.29153,0.29083,0.29002,0.28873,0.28851,0.28728,0.28632,0.28552,0.28415,0.28281,0.28157,0.28039,0.27899,0.27786,0.27698,0.27617,0.27538,0.2746,0.27385,0.27311,0.27239,0.27169,0.27101,0.27034,0.26969,0.26894,0.26795,0.2671
xx,xx,xx,xx,hi,0.30504,0.30497,0.3049,0.30483,0.30476,0.30469,0.30462,0.30456,0.30449,0.30443,0.30437,0.3043,0.30424,0.30418,0.30417,0.30415,0.301,0.2951,0.29104,0.29383,0.29777,0.30168,0.30545,0.30894,0.3122,0.31492,0.31781,0.32074,0.32363,0.32703,0.3304,0.33375,0.33754,0.34111,0.34475,0.3491,0.35389,0.35888,0.36394,0.36897,0.37296,0.37527,0.37629,0.37603,0.37479,0.37311,0.37116,0.36905,0.36684,0.3646,0.36235,0.36012,0.35808,0.35676,0.35577,0.35479,0.35381,0.35284,0.35188,0.35093,0.34999,0.34907,0.34816,0.34727,0.34639,0.34554,0.34456,0.34348,0.34244,0.34142,0.34043,0.33967
xx,GTM,Baseline,xx,lo,1.6981,1.6971,1.6962,1.6952,1.6943,1.6934,1.6924,1.6915,1.6906,1.6897,1.6888,1.6879,1.687,1.6861,1.6852,1.6843,1.6834,1.6825,1.6817,1.6808,1.6799,1.6791,1.6782,1.6774,1.6765,1.6757,1.6748,1.674,1.6732,1.6723,1.6715,1.6708,1.67,1.6692,1.6685,1.6677,1.6669,1.6662,1.6654,1.6646,1.6639,1.6631,1.6624,1.6616,1.6609,1.6601,1.6594,1.6587,1.6579,1.6572,1.6564,1.6557,1.655,1.6542,1.6535,1.6528,1.652,1.6513,1.6506,1.6499,1.6492,1.6484,1.6477,1.647,1.6461,1.645,1.6439,1.6428,1.6417,1.6406,1.6395,1.6384
xx,xx,xx,xx,md,2.15,2.1487,2.1471,2.1451,2.1431,2.1411,2.1392,2.1373,2.1355,2.1336,2.1318,2.13,2.1282,2.1265,2.1248,2.123,2.1214,2.1197,2.1179,2.1159,2.1138,2.113,2.1117,2.1101,2.1086,2.1072,2.1061,2.1051,2.1052,2.1052,2.1052,2.1049,2.1041,2.1033,2.1024,2.1006,2.0992,2.0978,2.0964,2.095,2.0938,2.0931,2.0924,2.0917,2.0905,2.0894,2.0883,2.0872,2.0861,2.0849,2.0839,2.0828,2.0809,2.0786,2.0776,2.0767,2.0758,2.0749,2.0743,2.0741,2.0732,2.0722,2.0712,2.0702,2.0691,2.0681,2.0671,2.0661,2.0653,2.0644,2.0636,2.0627
xx,xx,xx,xx,hi,2.7753,2.7737,2.7721,2.7705,2.769,2.7674,2.7659,2.7644,2.763,2.7615,2.7601,2.7587,2.7573,2.7559,2.7546,2.7532,2.7519,2.7506,2.7493,2.7481,2.7468,2.7456,2.7447,2.7438,2.743,2.7421,2.7413,2.7404,2.7396,2.7388,2.7379,2.737,2.7352,2.7333,2.7315,2.7297,2.7279,2.7261,2.7243,2.7225,2.7207,2.7189,2.7171,2.7153,2.7136,2.7118,2.7101,2.7083,2.7066,2.7048,2.7031,2.7014,2.6996,2.6979,2.6962,2.6945,2.6928,2.6911,2.6894,2.6877,2.686,2.6843,2.6826,2.6809,2.6792,2.6776,2.6759,2.6742,2.6725,2.6709,2.6692,2.6676
xx,xx,With COVID,xx,lo,1.6981,1.6971,1.6962,1.6952,1.6943,1.6934,1.6924,1.6915,1.6906,1.6897,1.6888,1.6879,1.687,1.6861,1.6852,1.6845,1.6697,1.6302,1.6023,1.6232,1.6514,1.6706,1.6871,1.7026,1.7173,1.7316,1.7458,1.7596,1.7668,1.7744,1.7821,1.7894,1.7959,1.8008,1.8049,1.8092,1.8138,1.8184,1.823,1.8274,1.8304,1.8314,1.8306,1.8285,1.8254,1.8216,1.8172,1.8124,1.8074,1.8022,1.797,1.7917,1.7855,1.7789,1.7725,1.7663,1.7603,1.7545,1.7489,1.7435,1.7383,1.7333,1.7285,1.724,1.7195,1.7153,1.7112,1.7073,1.7036,1.6999,1.6965,1.6931
