iso3,year,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv
CPV,2014,AFR,50.176165954922,274,,,,,290,,27,,25,,292,,,,,0.993150684931507,,,,,,,0.0931034482758621,0.0931034482758621,0.0186267517574969,,,0.0931034482758621,0.0186267517574969,0.0931034482758621
CPV,2015,AFR,48.7172335855522,269,31,268,24,,,,,,,,272,,,,,0.985294117647059,,,,,,,0.115671641791045,0.115671641791045,0.0203867947176305,,,0.115671641791045,0.0203867947176305,0.115671641791045
CPV,2016,AFR,44.2339996489934,247,21,258,21,,,,,,,0,258,,,,,1,,,,,,,0.0813953488372093,0.0813953488372093,0.0183991229571675,,,0.0813953488372093,0.0183991229571675,0.0813953488372093
CPV,2017,AFR,44.074384817171,249,28,252,26,,,,,,,0,257,,,,,0.980544747081712,,,,,,,0.111111111111111,0.111111111111111,0.0210134173257673,,,0.111111111111111,0.0210134173257673,0.111111111111111
CPV,2018,AFR,35.0138830046113,200,28,199,24,,,,,,,1,206,,,,,0.966019417475728,,,,,,,0.14070351758794,0.14070351758794,0.0257290162654578,,,0.14070351758794,0.0257290162654578,0.14070351758794
CPV,2019,AFR,35.1801466128278,203,35,214,35,,,,,,,0,214,,,,,1,,,,,,,0.163551401869159,0.163551401869159,0.0270491901203842,,,0.163551401869159,0.0270491901203842,0.163551401869159
CPV,2020,AFR,35.5279417822326,207,27,208,25,,,,,,,0,210,,,,,0.990476190476191,,,,,,,0.129807692307692,0.129807692307692,0.0245735414730617,,,0.129807692307692,0.0245735414730617,0.129807692307692
CPV,2021,AFR,,182,15,185,15,,,,,,,0,185,,,,,1,,,,,,,0.0810810810810811,0.0810810810810811,0.0217931389946315,,,0.0810810810810811,0.0217931389946315,0.0810810810810811
CRI,2000,AMR,14.7014733892023,585,,,,,,,,,,,585,,,,,,,,,,,,,,,,,,,
CRI,2001,AMR,15.5431900843329,630,,,,,,,,,,,768,,,,,,,,,,,,,,,,,,,
CRI,2002,AMR,13.1712261829423,543,,,,,,,,,,,543,,,,,,,,,,,,,,,,,,,
CRI,2003,AMR,13.0592248979972,547,,,,485,142,22,,15,6,,604,,,,,0.802980132450331,,,,,,,0.045360824742268,0.045360824742268,0.0094231683873112,,,0.045360824742268,0.0094231683873112,0.045360824742268
CRI,2004,AMR,16.7419112114372,712,,,,,,,,,,,739,,,,,,,,,,,,,,,,,,,0.0895253321572303
CRI,2005,AMR,12.3728911345455,534,,,,374,,50,,42,,,560,,,,,0.667857142857143,,,,,,,0.133689839572193,0.133689839572193,0.01515527443294,,,0.133689839572193,0.01515527443294,0.133689839572193
CRI,2006,AMR,11.1462043976344,488,,,,345,,38,,,,,512,,,,,0.673828125,,,,,,,0.110144927536232,0.110144927536232,0.0147139116813889,,,0.110144927536232,0.0147139116813889,0.110144927536232
CRI,2007,AMR,12.3873343785241,550,,,,502,550,43,41,,,,565,,,,,0.888495575221239,,,,,,,0.0856573705179283,0.0856573705179283,0.0123860560819496,,,0.0856573705179283,0.0123860560819496,0.0856573705179283
CRI,2008,AMR,11.1285826650445,501,,,,491,510,44,42,,,,511,,,,,0.960861056751468,,,,,,,0.0896130346232179,0.0896130346232179,0.0132831840242997,,,0.0896130346232179,0.0132831840242997,0.0896130346232179
CRI,2009,AMR,9.70825488749272,443,,,,,476,,41,,,,457,,,,,,,,,,,,,,,,,,,0.0994623877569531
CRI,2010,AMR,10.6441621962628,492,,,,494,,54,,0,,,499,,,,,0.98997995991984,,,,,,,0.109311740890688,0.109311740890688,0.0146018181765735,,,0.109311740890688,0.0146018181765735,0.109311740890688
CRI,2011,AMR,10.9830796469859,514,,,,505,498,36,47,,0,,524,,,,,0.963740458015267,,,,,,,0.0712871287128713,0.0712871287128713,0.0119059757923575,,,0.0712871287128713,0.0119059757923575,0.0712871287128713
CRI,2012,AMR,10.0283051552033,475,,,,456,453,54,49,54,,,480,,,,,0.95,,,,,,,0.118421052631579,0.118421052631579,0.0153206366130171,,,0.118421052631579,0.0153206366130171,0.118421052631579
CRI,2013,AMR,8.55675686392774,410,,,,402,402,36,36,36,36,,417,,,,,0.964028776978417,,,,,,,0.0895522388059701,0.0895522388059701,0.014772056022785,,,0.0895522388059701,0.014772056022785,0.0895522388059701
CRI,2014,AMR,9.55764810019553,463,,,,,442,,41,,41,,469,,,,,0.942430703624733,,,,,,,0.0927601809954751,0.0927601809954751,0.0140382632170089,,,0.0927601809954751,0.0140382632170089,0.0927601809954751
CRI,2015,AMR,8.66147169026577,424,31,415,31,,,,,,,,424,,,,,0.97877358490566,,,,,,,0.0746987951807229,0.0746987951807229,0.0134393685344671,,,0.0746987951807229,0.0134393685344671,0.0746987951807229
CRI,2016,AMR,7.4415519680175,368,31,332,31,,,,,,,1,370,,,,,0.897297297297297,,,,,,,0.0933734939759036,0.0933734939759036,0.0157855087855325,,,0.0933734939759036,0.0157855087855325,0.0933734939759036
CRI,2017,AMR,7.58934703981424,379,31,345,23,,,,,,,1,384,,,,,0.8984375,,,,,,,0.0898550724637681,0.0898550724637681,0.0153510693043729,,,0.0898550724637681,0.0153510693043729,0.0898550724637681
CRI,2018,AMR,7.95519065278985,401,41,379,41,,,,,,,1,408,,,,,0.928921568627451,,,,,,,0.108179419525066,0.108179419525066,0.0160758333001122,,,0.108179419525066,0.0160758333001122,0.108179419525066
CRI,2019,AMR,7.96533486267763,405,38,394,38,,,,,,,1,410,,,,,0.960975609756098,,,,,,,0.0964467005076142,0.0964467005076142,0.0152835681832394,,,0.0964467005076142,0.0152835681832394,0.0964467005076142
CRI,2020,AMR,6.67563908996595,342,44,336,44,,,,,,,,346,,,,,0.971098265895954,,,,,,,0.130952380952381,0.130952380952381,0.0189943007476487,,,0.130952380952381,0.0189943007476487,0.130952380952381
CRI,2021,AMR,,350,41,336,,,,,,,,1,357,,,,,0.941176470588235,,,,,,,0.12202380952381,0.12202380952381,0.018251510440585,,,0.12202380952381,0.018251510440585,0.12202380952381
CUB,2000,AMR,10.65210033216,1183,,,,,,,,,,,1305,,,,,,,,,,,,,,,,,,,
CUB,2001,AMR,8.31303925343521,926,,,,,,,,,,,1044,,,,,,,,,,,,,,,,,,,
CUB,2002,AMR,8.03935452040461,898,,,,,,,,,,,967,,,,,,,,,,,,,,,,,,,
CUB,2003,AMR,7.50052436701602,840,,,,807,,0,,14,0,,844,,,,,0.956161137440758,,,,,,,0,0,0.0011178302351481,,,0,0.0011178302351481,0
CUB,2004,AMR,6.98422687191979,784,,,,736,,1,,1,,,798,,,,,0.922305764411028,,,,,,,0.00135869565217391,0.00135869565217391,0.00179941576670004,,,0.00135869565217391,0.00179941576670004,0.00135869565217391
CUB,2005,AMR,6.86459340533094,772,,,,729,,0,,,,,781,,,,,0.933418693982074,,,,,,,0,0,0.00121605692630429,,,0,0.00121605692630429,0
CUB,2006,AMR,6.7935808209665,765,,,,66,724,4,1,16,,,765,,,,,0.0862745098039216,,,,,,,0.0606060606060606,,,,,,,0.0339063992359121
CUB,2007,AMR,6.76138101473422,762,,,,,51,,1,,13,,773,,,,,,,,,,,,,,,,,,,0.0678127984718243
CUB,2008,AMR,7.24508582322931,817,,,,698,,71,,12,,,831,,,,,0.839951865222623,,,,,,,0.101719197707736,0.101719197707736,0.0108793332110116,,,0.101719197707736,0.0108793332110116,0.101719197707736
CUB,2009,AMR,6.31027497998127,712,,,,710,687,46,46,37,31,,717,0.0015,2009,2e-04,2009,0.99023709902371,,,,2e-04,0.00016,0.00024,0.0647887323943662,0.0647887323943662,0.00958011354836039,,2.04081632653061e-05,0.00028648084581615,2.44073649921431e-05,0.00028648084581615
CUB,2010,AMR,7.32479588663554,827,,,,862,862,56,53,35,35,,838,0.01,2010,0,2010,1,0.01,0.008,0.012,,,,0.0649651972157773,,,0.00102040816326531,,0.01,0.00102040816326531,0.01
CUB,2011,AMR,7.12470715683472,805,,,,780,780,62,69,55,55,,821,,,,,0.950060901339829,,,,,,,0.0794871794871795,0.0794871794871795,0.00985441384398142,,,0.0794871794871795,0.00985441384398142,0.0794871794871795
CUB,2012,AMR,6.49023944031853,734,,,,618,618,59,54,51,51,,748,,,,,0.82620320855615,,,,,,,0.0954692556634304,0.0954692556634304,0.0111877246820052,,,0.0954692556634304,0.0111877246820052,0.0954692556634304
CUB,2013,AMR,6.68634648930154,757,,,,710,710,61,61,43,43,,775,,,,,0.916129032258065,,,,,,,0.0859154929577465,0.0859154929577465,0.0105210107099111,,,0.0859154929577465,0.0105210107099111,0.0859154929577465
CUB,2014,AMR,6.43309501760762,729,,,,,736,,87,,72,,742,,,,,0.991913746630728,,,,,,,0.11820652173913,0.11820652173913,0.0122904941645722,,,0.11820652173913,0.0122904941645722,0.11820652173913
CUB,2015,AMR,6.15526035781287,698,67,682,63,,,,,,,,753,,,,,0.905710491367862,,,,,,,0.0982404692082111,0.0982404692082111,0.0116601673941418,,,0.0982404692082111,0.0116601673941418,0.0982404692082111
CUB,2016,AMR,6.01304248311499,682,66,682,66,,,,,,,1,734,,,,,0.929155313351499,,,,,,,0.0967741935483871,0.0967741935483871,0.01169315701894,,,0.0967741935483871,0.01169315701894,0.0967741935483871
CUB,2017,AMR,6.28065070011172,712,98,712,96,,,,,,,1,774,,,,,0.919896640826873,,,,,,,0.137640449438202,0.137640449438202,0.0132591553526517,,,0.137640449438202,0.0132591553526517,0.137640449438202
CUB,2018,AMR,6.2675203676757,710,78,710,77,,,,,,,1,749,,,,,0.947930574098798,,,,,,,0.109859154929577,0.109859154929577,0.0120902117686411,,,0.109859154929577,0.0120902117686411,0.109859154929577
CUB,2019,AMR,5.6200143911249,636,68,636,67,,,,,,,1,664,,,,,0.957831325301205,,,,,,,0.106918238993711,0.106918238993711,0.0126489137363258,,,0.106918238993711,0.0126489137363258,0.106918238993711
CUB,2020,AMR,5.13242633331145,580,55,580,52,,,,,,,1,596,,,,,0.973154362416107,,,,,,,0.0948275862068965,0.0948275862068965,0.0126031446248295,,,0.0948275862068965,0.0126031446248295,0.0948275862068965
CUB,2021,AMR,,509,27,509,27,,,,,,,1,520,,,,,0.978846153846154,,,,,,,0.0530451866404715,0.0530451866404715,0.0104586350589824,,,0.0530451866404715,0.0104586350589824,0.0530451866404715
CUW,2010,AMR,3.13715648136529,5,,,,,0,,0,,,,5,0.333,2009,,,,0.333,0.2664,0.3996,,,,,,,0.0339795918367347,,0.333,0.0339795918367347,0.333
CUW,2011,AMR,0.618517166943969,1,,,,0,,0,,,,,1,,,,,0,,,,,,,,,,,,,,0.6665
CUW,2012,AMR,0.609949496181716,1,,,,1,1,1,1,,,,1,,,,,1,,,,,,,1,1,0.248724489795918,,,1,0.248724489795918,1
CUW,2013,AMR,1.20383300428565,2,,,,1,1,0,0,0,0,,2,,,,,0.5,,,,,,,0,,,,,,,0.6
CUW,2014,AMR,2.97574765659872,5,,,,,5,,1,,1,,5,,,,,1,,,,,,,0.2,0.2,0.181471217535363,,,0.2,0.181471217535363,0.2
CUW,2015,AMR,4.71776000754842,8,0,2,0,,,,,,,,8,,,,,0.25,,,,,,,0,,,,,,,0.1
CUW,2016,AMR,2.34275707366214,4,0,4,0,,,,,,,1,4,,,,,1,,,,,,,0,0,0.153664447861346,,,0,0.153664447861346,0
CUW,2017,AMR,5.24707912595322,9,0,8,0,,,,,,,1,9,,,,,0.888888888888889,,,,,,,0,0,0.0857824277754957,,,0,0.0857824277754957,0
CUW,2018,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,2019,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,2020,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,2021,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,2000,AMR,12.6077966614554,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
CYM,2001,AMR,2.4358162420227,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
CYM,2002,AMR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
CYM,2003,AMR,0,0,,,,1,0,0,,0,,,0,,,,,,,,,,,,0,,,,,,,
CYM,2004,AMR,2.20818796095924,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
CYM,2005,AMR,,,,,,1,,0,,,,,,,,,,,,,,,,,0,,,,,,,
CYM,2006,AMR,0,0,,,,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
CYM,2007,AMR,2.01422039599573,1,,,,,3,,0,,0,,3,0,2007,0,2007,,,,,,,,,,,,,,,
CYM,2008,AMR,1.9560667409972,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
CYM,2009,AMR,3.8021368008821,2,,,,2,,0,,0,,,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
CYM,2010,AMR,7.39727040721974,4,,,,3,4,0,0,0,0,,4,0,2010,0,2010,0.75,,,,,,,0,0,0.153664447861346,,,0,0.153664447861346,0
CYM,2011,AMR,3.60412311684567,2,,,,2,2,0,0,0,0,,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
CYM,2012,AMR,10.5522335561027,6,,,,6,6,0,0,0,0,,6,,,,,1,,,,,,,0,0,0.117157685316301,,,0,0.117157685316301,0
CYM,2013,AMR,8.58929430358002,5,,,,5,5,1,1,1,1,,5,,,,,1,,,,,,,0.2,0.2,0.181471217535363,,,0.2,0.181471217535363,0.2
CYM,2014,AMR,0,0,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0.15
CYM,2015,AMR,11.4921771108667,7,0,0,0,,,,,,,,7,,,,,0,,,,,,,,,,,,,,0.1
CYM,2016,AMR,4.81889004899205,3,0,0,0,,,,,,,1,3,,,,,0,,,,,,,,,,,,,,0.05
CYM,2017,AMR,6.29118761894277,4,0,4,0,,,,,,,1,4,,,,,1,,,,,,,0,0,0.153664447861346,,,0,0.153664447861346,0
CYM,2018,AMR,4.62363602737193,3,0,3,0,,,,,,,1,3,,,,,1,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
CYM,2019,AMR,6.0483261257447,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,0
CYM,2020,AMR,2.97128255411448,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
CYM,2021,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,2000,EUR,3.48014262257221,33,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,
CYP,2001,EUR,4.14580806981541,40,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
CYP,2002,EUR,2.03625760287683,20,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
CYP,2003,EUR,3.49877542859999,35,,,,,,,,0,,,35,,,,,,,,,,,,,,,,,,,
CYP,2004,EUR,2.94497606716116,30,,,,0,,,,,,,30,,,,,0,,,,,,,,,,,,,,
CYP,2005,EUR,3.27849251057314,34,,,,0,0,0,,0,,,37,,,,,0,,,,,,,,,,,,,,
CYP,2006,EUR,3.41090618302544,36,,,,0,0,0,0,0,0,,37,,,,,0,,,,,,,,,,,,,,
CYP,2007,EUR,3.81795612702806,41,,,,42,42,0,0,0,0,,42,,,,,1,,,,,,,0,0,0.0219499582382726,,,0,0.0219499582382726,0
CYP,2008,EUR,4.39403509735534,48,,,,,36,,2,,1,,50,0.04,2008,,,,0.04,0.032,0.048,,,,,,,0.00408163265306122,,0.04,0.00408163265306122,0.04
CYP,2009,EUR,4.59056647590313,51,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,0.0355555555555556
CYP,2010,EUR,5.39973054459381,61,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,0.0311111111111111
CYP,2011,EUR,4.45381394934529,51,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,0.0266666666666667
CYP,2012,EUR,5.44720705266325,63,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,0.0222222222222222
CYP,2013,EUR,3.51337825887257,41,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,0.0177777777777778
CYP,2014,EUR,3.31352299712403,39,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,0.0133333333333333
CYP,2015,EUR,5.30624620982414,63,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,0.00888888888888889
CYP,2016,EUR,4.75840254582884,57,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,0.00444444444444445
CYP,2017,EUR,4.30277288888999,52,0,49,0,,,,,,,0,53,,,,,0.924528301886792,,,,,,,0,0,0.0174699511998264,,,0,0.0174699511998264,0
CYP,2018,EUR,4.18433728712184,51,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
CYP,2019,EUR,5.37093639834771,66,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,
CYP,2020,EUR,2.74739260321106,34,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
CYP,2021,EUR,,48,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
CZE,2000,EUR,13.8157309782104,1414,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,
CZE,2001,EUR,12.6194053806564,1291,,,,,,,,,,,1291,,,,,,,,,,,,,,,,,,,
CZE,2002,EUR,11.2910803395529,1156,,,,,,,,,,,1156,,,,,,,,,,,,,,,,,,,
CZE,2003,EUR,11.0069849467771,1128,,,,,,,,,,,1153,,,,,,,,,,,,,,,,,,,
CZE,2004,EUR,10.0087720503627,1027,,,,234,,2,,,,,1057,,,,,0.221381267738884,,,,,,,0.00854700854700855,,,,,,,
CZE,2005,EUR,9.46487650476216,973,,,,189,187,2,2,,,,1007,,,,,0.187686196623635,,,,,,,0.0105820105820106,,,,,,,
CZE,2006,EUR,9.13165350372617,941,,,,163,163,4,4,,,,973,,,,,0.167523124357657,,,,,,,0.0245398773006135,,,,,,,
CZE,2007,EUR,7.64183659838057,790,,,,161,161,7,7,,,,871,,,,,0.184845005740528,,,,,,,0.0434782608695652,,,,,,,
CZE,2008,EUR,7.7756279445855,807,,,,174,174,7,7,,,,868,,,,,0.200460829493088,,,,,,,0.0402298850574713,,,,,,,
CZE,2009,EUR,6.06438030573305,632,,,,161,161,6,5,,,,694,,,,,0.231988472622478,,,,,,,0.0372670807453416,,,,,,,
CZE,2010,EUR,5.91509648248611,619,,,,177,177,5,5,,,,668,,,,,0.26497005988024,,,,,,,0.0282485875706215,,,,,,,
CZE,2011,EUR,5.41138996600637,568,,,,153,153,4,4,,,,600,,,,,0.255,,,,,,,0.0261437908496732,,,,,,,
CZE,2012,EUR,5.37528785142134,565,,,,136,136,6,6,,,,605,,,,,0.224793388429752,,,,,,,0.0441176470588235,,,,,,,
CZE,2013,EUR,4.47950611685595,471,,,,125,125,0,0,,,,501,,,,,0.249500998003992,,,,,,,0,,,,,,,
CZE,2014,EUR,4.5069106914761,474,,,,,146,,3,,,,514,,,,,0.284046692607004,,,,,,,0.0205479452054795,,,,,,,
CZE,2015,EUR,4.82715460711048,508,2,183,,,,,,,,,518,,,,,0.353281853281853,,,,,,,0.0109289617486339,,,,,,,
CZE,2016,EUR,4.85391197283405,511,5,205,,,,,,,,0,516,,,,,0.397286821705426,,,,,,,0.024390243902439,,,,,,,
CZE,2017,EUR,4.7382541859722,499,8,197,,,,,,,,0,505,,,,,0.39009900990099,,,,,,,0.0406091370558376,,,,,,,
CZE,2018,EUR,4.12925302382351,435,4,190,,,,,,,,0,444,,,,,0.427927927927928,,,,,,,0.0210526315789474,,,,,,,
CZE,2019,EUR,4.34664142704224,458,8,271,,,,,,,,0,464,,,,,0.584051724137931,,,,,,,0.029520295202952,,,,,,,
CZE,2020,EUR,3.41849403373085,360,7,201,,,,,,,,0,367,,,,,0.547683923705722,,,,,,,0.0348258706467662,,,,,,,
CZE,2021,EUR,,352,7,212,,,,,,,,0,357,,,,,0.593837535014006,,,,,,,0.0330188679245283,,,,,,,
DEU,2000,EUR,11.1144250289298,9064,,,,,,,,,,,9064,,,,,,,,,,,,,,,,,,,
DEU,2001,EUR,8.537124308872,6959,,,,,,,,,,,6959,,,,,,,,,,,,,,,,,,,
DEU,2002,EUR,8.51020181162072,6931,,,,,,,,,,,6931,,,,,,,,,,,,,,,,,,,
DEU,2003,EUR,8.63586414759227,7025,,,,,,,,70,,,7184,,,,,,,,,,,,,,,,,,,
DEU,2004,EUR,7.62059005417879,6193,,,,,,,,,,,6583,,,,,,,,,,,,,,,,,,,
DEU,2005,EUR,7.01865267283592,5700,,,,,,,,,,,6045,,,,,,,,,,,,,,,,,,,
DEU,2006,EUR,6.33547462849364,5143,,,,,,,,,,,5402,,,,,,,,,,,,,,,,,,,
DEU,2007,EUR,5.73636400253597,4657,,,,,,,,,,,5067,,,,,,,,,,,,,,,,,,,
DEU,2008,EUR,5.09249966651269,4136,,,,,,,,,,,4474,,,,,,,,,,,,,,,,,,,
DEU,2009,EUR,5.12917604672325,4168,,,,,,,,,,,4390,,,,,,,,,,,,,,,,,,,
DEU,2010,EUR,4.98739073021622,4056,,,,,,,,,,,4326,,,,,,,,,,,,,,,,,,,
DEU,2011,EUR,4.98873922916831,4062,,,,,,,,,,,4265,,,,,,,,,,,,,,,,,,,
DEU,2012,EUR,4.94079598320277,4029,,,,,,,,,,,4220,,,,,,,,,,,,,,,,,,,
DEU,2013,EUR,5.13341045732639,4193,,,,,,,,,,,4318,,,,,,,,,,,,,,,,,,,
DEU,2014,EUR,5.28715138532712,4328,,,,,,,,,,,4488,,,,,,,,,,,,,,,,,,,
DEU,2015,EUR,6.90968331133956,5671,,,,,,,,,,,5865,,,,,,,,,,,,,,,,,,,
DEU,2016,EUR,6.96817787298539,5737,,,,,,,,,,,5915,,,,,,,,,,,,,,,,,,,
DEU,2017,EUR,6.47871776916579,5353,,,,,,,,,,,5486,,,,,,,,,,,,,,,,,,,
DEU,2018,EUR,6.35127846349871,5265,,,,,,,,,,,5429,,,,,,,,,,,,,,,,,,,
DEU,2019,EUR,5.56596929809892,4628,,,,,,,,,,,4791,,,,,,,,,,,,,,,,,,,
DEU,2020,EUR,4.81225093001249,4010,,,,,,,,,,1,4127,,,,,,,,,,,,,,,,,,,
DEU,2021,EUR,,3792,,,,,,,,,,,3896,,,,,,,,,,,,,,,,,,,
DJI,2000,EMR,535.1514016223,3971,,,,,,,,,,,3971,,,,,,,,,,,,,,,,,,,
DJI,2001,EMR,548.406902768162,4198,,,,,,,,,,,4262,,,,,,,,,,,,,,,,,,,
DJI,2002,EMR,404.369881223476,3191,,,,,,,,,,,3274,,,,,,,,,,,,,,,,,,,
DJI,2003,EMR,400.664177447976,3231,,,,165,,29,,6,,,3292,,,,,0.0501215066828676,,,,,,,0.175757575757576,,,,,,,
DJI,2004,EMR,359.249388726168,2940,,,,149,,92,,13,,,3012,,,,,0.049468791500664,,,,,,,0.61744966442953,,,,,,,
DJI,2005,EMR,374.190147329096,3109,,,,,224,,135,20,20,,3170,,,,,,,,,,,,,,,,,,,
DJI,2006,EMR,355.512210327211,3011,,,,,,,,95,95,,3095,,,,,,,,,,,,,,,,,,,
DJI,2007,EMR,369.280486733642,3195,,,,,396,,54,,,,3257,,,,,,,,,0.136,0.1088,0.1632,,,,,0.0138775510204082,0.136,0.0138775510204082,0.136
DJI,2008,EMR,417.041384731438,3682,,,,1638,1638,191,191,55,55,,3717,,,0.136,2007,0.440677966101695,,,,0.136,0.1088,0.1632,0.116605616605617,,,,0.0138775510204082,0.136,0.0138775510204082,0.136
DJI,2009,EMR,419.818822043651,3783,,,,2091,2091,207,207,47,47,,3804,,,0.118,2008,0.549684542586751,,,,0.118,0.0944,0.1416,0.0989956958393113,,,,0.0120408163265306,0.118,0.0120408163265306,0.118
DJI,2010,EMR,453.873426755251,4172,,,,2163,2163,248,248,27,27,,4191,,,,,0.516105941302792,,,,,,,0.114655570966251,,,,,,,0.111448481619606
DJI,2011,EMR,393.4625020415,3686,,,,718,1274,177,177,39,,,3723,,,,2011,0.192855224281493,,,,,,,0.246518105849582,,,,,,,0.104896963239212
DJI,2012,EMR,364.037610932446,3474,,,,1289,1289,110,130,83,83,,3546,,,,,0.36350817822899,,,,,,,0.0853374709076804,,,,,,,0.0983454448588173
DJI,2013,EMR,325.391328866492,3162,,,,1095,1604,103,121,36,36,,3162,,,,,0.346299810246679,,,,,,,0.0940639269406393,,,,,,,0.091793926478423
DJI,2014,EMR,244.872291315122,2422,,,,,1877,,160,,109,,2429,,,,,0.77274598600247,,,,,,,0.0852424080980288,0.0852424080980288,0.00577397925222094,,,0.0852424080980288,0.00577397925222094,0.0852424080980288
DJI,2015,EMR,266.92928957654,2686,142,2409,138,,,,,,,,2692,,,,,0.894873699851412,,,,,,,0.0589456205894562,0.0589456205894562,0.00463661751754418,,,0.0589456205894562,0.00463661751754418,0.0589456205894562
DJI,2016,EMR,246.466932678955,2522,118,2251,90,,,,,,,0,2526,,,,,0.891132224861441,,,,,,,0.0524211461572634,0.0524211461572634,0.00453816966680767,,,0.0524211461572634,0.00453816966680767,0.0524211461572634
DJI,2017,EMR,197.744159241247,2057,84,1762,48,,,,,,,0,2058,,,,,0.856171039844509,,,,,,,0.0476730987514188,0.0476730987514188,0.00482420974967966,,,0.0476730987514188,0.00482420974967966,0.0476730987514188
DJI,2018,EMR,188.89555220498,1997,65,1793,41,,,,,,,1,2011,,,,,0.891596220785679,,,,,,,0.0362520914668154,0.0362520914668154,0.00430504115423649,,,0.0362520914668154,0.00430504115423649,0.0362520914668154
DJI,2019,EMR,169.926461414123,1825,50,1526,26,,,,,,,1,1827,,,,,0.835249042145594,,,,,,,0.0327653997378768,0.0327653997378768,0.00432088284461936,,,0.0327653997378768,0.00432088284461936,0.0327653997378768
DJI,2020,EMR,156.032714583968,1701,53,1365,19,,,,,,,1,1701,,,,,0.802469135802469,,,,,,,0.0388278388278388,0.0388278388278388,0.00483892164996753,,,0.0388278388278388,0.00483892164996753,0.0388278388278388
DJI,2021,EMR,,1799,30,1093,15,,,,,,,1,1799,,,,,0.607559755419678,,,,,,,0.0274473924977127,0.0274473924977127,0.00398825312359529,,,0.0274473924977127,0.00398825312359529,0.0274473924977127
DMA,2000,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2001,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2002,AMR,2.92988778529782,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
DMA,2003,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2004,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2005,AMR,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2006,AMR,27.6395798783859,19,,,,4,,0,0,0,0,,19,,,,,0.210526315789474,,,,,,,0,,,,,,,
DMA,2007,AMR,4.36205016357688,3,,,,1,1,0,0,0,0,,3,,,,,0.333333333333333,,,,,,,0,,,,,,,
DMA,2008,AMR,18.9002936814864,13,,,,3,3,2,2,1,1,,16,,,,,0.1875,,,,,,,0.666666666666667,,,,,,,
DMA,2009,AMR,5.81505226278221,4,,,,4,4,1,1,1,1,,5,,,,,0.8,,,,,,,0.25,0.25,0.203971960996696,,,0.25,0.203971960996696,0.25
