year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
2010,11572038.8274274,9013422.5437396,14444885.5668736,6957645217,166.321197280263,129.547027228646,207.611700745815,19.9399126868285,10044155.9700624,7999748.72672534,12317323.0523599,144.402083968428,115.010200041302,177.082785549583,15.8518633460365,1526865.00081073,1161434.10275559,1941502.66668197,21.95132061994,16.6976205198122,27.9124529661595,2.86524787644937,1443549.29579344,1367575.67082136,1521547.27653146,20.7476703794314,19.6557258694348,21.8687103046556,0.564583897119801,567762.884299294,465865.806765114,679586.516142861,8.16027357807851,6.69573961067802,9.76747872228939,0.784255702545621,2011545.11280553,1881908.3996675,2145437.27465234,28.9112918245761,27.0480649842468,30.8356808624026,0.966341004732026,0.133878484098842,0.0914495692223349,0.182874626560428,0.0233910980055226,5794510,83.2826311097604,0.176326517653683,0.135968231466901,0.220647579144969,0.0216346573080965
2011,11517075.7572821,9061407.47455362,14262201.9481605,7045067896,163.477143546356,128.620584049991,202.442363348381,18.8543922730573,10040503.537684,8073524.19187157,12218364.7411411,142.562260680446,114.633679091056,173.485093927582,15.028018890638,1475818.16302975,1169220.74666489,1817567.45405952,20.9547233248937,16.6014336087246,25.8071245348814,2.35102384654569,1418641.83363414,1343958.49458873,1495315.72423106,20.1366665953582,19.0765868324959,21.2250008985728,0.548110511135945,486554.396229362,405004.422779233,575472.870680098,6.90631237926911,5.74876535979424,8.16845031411033,0.617710785350015,1905413.50108228,1793073.62910379,2021117.44955064,27.0460629934329,25.4514740748183,28.688402715014,0.825829823780526,0.129886409662962,0.0922052303823646,0.172859302970592,0.0206247076239322,5835643,82.8330271069967,0.167643159170803,0.130771256515063,0.208038911786262,0.0197384415724852
2012,11434753.7728084,9058842.50601175,14082694.9351449,7133504909,160.296430978574,126.990064793853,197.416208649096,17.9860128722572,10019419.9096758,8115683.20407698,12120427.5263097,140.593083548432,113.879739251324,170.074544755187,14.3487657836933,1413279.60862463,1095974.1054716,1770303.15711147,19.83122175574,15.3787724605378,24.8409969756302,2.41701805785963,1386562.14720971,1311764.38705097,1463404.1451332,19.4373195911081,18.388778080127,20.5145179515737,0.542327583419513,453870.97139802,366236.720398822,550763.614817682,6.3625241334788,5.13403614451515,7.7207995486596,0.660523994678223,1840416.50813314,1722849.23538121,1961808.16713963,25.7996108730672,24.1515111766107,27.5013221714408,0.854641597154057,0.125273498759379,0.08793323313921,0.168070102481337,0.0204952493350417,5791712,81.1902714567824,0.162975713776392,0.127781016831087,0.201496198891208,0.0188298638430321
2013,11299572.8237966,9011515.70757329,13842136.9743224,7222276422,156.454449588451,124.773896497828,191.658919785422,17.0806493878165,9982068.26287987,8133458.76729859,12016863.1292014,138.345996908236,112.725282160044,166.547138883175,13.7421972393564,1316384.45771448,1066706.19760572,1591919.11467445,18.244367331593,14.7839634462068,22.0631267105133,1.85865258513471,1366332.4066091,1290536.09996199,1444260.67351787,18.9183067328616,17.8688272859628,19.9973054080077,0.543028341072001,418569.863484265,349690.591692434,493548.941240141,5.79553923205218,4.8418333951776,6.83370328691279,0.508482306907988,1784910.49584388,1681143.68169318,1891740.06892996,24.7139598590662,23.277199368501,26.1931274627965,0.74393201406854,0.118001236389574,0.0860546423866528,0.154172007325836,0.01741278011821,5732020,79.3658351616052,0.159845379477869,0.126365192415201,0.196402341342677,0.0178888240286902
2014,11196977.3808805,9403571.37323077,13144332.9741637,7310595112,153.160956246929,128.629355465128,179.798399074076,13.0618952437442,9958612.17439618,8500534.02118211,11530237.754545,136.272430891055,116.320267789607,157.778363093946,10.5818335565174,1237201.69683704,1011894.02001083,1484813.28501725,16.9297166892378,13.8466339984124,20.3180033748932,1.65226810345524,1353519.33382879,1274143.08360109,1435259.71398919,18.5144890818403,17.4287190588581,19.6325975108822,0.562269715013719,374997.783923995,312133.485160352,443543.526551495,5.12951104771831,4.26960432602811,6.06713297284703,0.458883350687752,1728765.4189885,1626325.65896321,1834288.86839581,23.6473965867814,22.2461459573062,25.0908283155349,0.725757582264721,0.111339388919332,0.08483315961733,0.140903903581124,0.0143261681335121,6067033,82.989591230969,0.155518650065719,0.129086895343026,0.183898747556456,0.0139938836092159
2015,11069461.1578074,9453492.02908779,12810856.033509,7398072241,149.62629178532,127.783180822386,173.164786936135,11.5832399511607,9939750.61938938,8616678.81191087,11355800.7849704,134.406618083499,116.515866702079,153.554635079122,9.45293960460192,1128415.39161449,941435.51133162,1332078.04315226,15.2585816674734,12.7302150795375,18.0125348873572,1.34847796301692,1325200.33872126,1245197.37017102,1407658.45341008,17.912779107198,16.8313761964929,19.027368313719,0.560260445789117,340193.849884329,284040.031672503,401337.325435154,4.5984121106439,3.8393789952247,5.42489059799861,0.404749377548429,1665455.36306642,1566731.03738889,1767152.68871108,22.5120181151583,21.1775579684947,23.8866644058643,0.691168436545895,0.102589098244665,0.0803111584250375,0.127216653806997,0.0119810631623893,6160127,83.2666510859501,0.151356639065921,0.127622693221105,0.176706616131383,0.0125299494300443
2016,10889564.3524134,9496762.58096143,12376133.8833045,7484842546,145.48822217019,126.879924628964,165.349288341656,9.81771468582181,9860567.88052409,8703755.32464426,11088410.7242125,131.778360020332,116.318513963609,148.187467311561,8.13270147334992,1028068.7205294,887913.354128006,1178342.842472,13.7392908421787,11.8662299235571,15.7475805860386,0.9906100407428,1306181.31574473,1225658.37899981,1389229.31974895,17.4510192795274,16.3752059107084,18.5605683915338,0.557550600120102,301310.994089176,252330.214795402,354571.869426684,4.02561566575907,3.37121607094127,4.7371987753593,0.348700586521989,1607423.26915264,1512399.12238846,1705300.96531672,21.4757125386916,20.2061581535434,22.7833912982986,0.657523588789059,0.0948657929097459,0.0773815131891725,0.113905513766559,0.00932583271059272,6355412,84.9104301251657,0.148283526543476,0.127487748895287,0.170342595958846,0.0109383027742984
2017,10673653.4952849,9433158.67953701,11989552.1174228,7571102866,140.97884659866,124.594247978046,158.359387392093,8.61653778896788,9722726.21833672,8655714.27948431,10850774.9036072,128.450186401988,114.353534973066,143.353214692576,7.40016805025479,950466.958602562,831098.267120695,1077727.68924335,12.5569367335652,10.979917045148,14.2382207896392,0.831534875280243,1290412.25590467,1209991.57430651,1373383.27960564,17.0439139283075,15.9817082890301,18.1398047802676,0.550595341511825,268899.909651444,228400.782430241,312655.638148624,3.55166102496122,3.01674388094678,4.12959173428596,0.284054185910218,1559377.44014923,1468819.68640821,1652605.22697889,20.5964371076243,19.4003398501468,21.8278004701315,0.619310659956682,0.0894023780245431,0.0742980128764189,0.105738253668029,0.00802656369691704,6351196,83.8873293945284,0.146641692581957,0.1276760250645,0.166667439663716,0.00995138710732633
2018,10515913.826443,9340168.73349499,11760249.7993175,7654990916,137.373302487705,122.01410603862,153.628527170907,8.06749235049316,9614953.91259933,8592447.83717577,10694036.6637449,125.636608156289,112.275733387344,139.736758610076,7.00740466636787,900289.004389442,794814.441434979,1012238.68359701,11.763889655641,10.3856754221852,13.226712889915,0.72500920980778,1254617.29616111,1174642.40580178,1337188.23219982,16.3895334420161,15.3447916358283,17.46818836068,0.541744715704027,237549.288944823,201238.308558723,276827.430472411,3.10319491625145,2.62885104328611,3.61629992132065,0.252050552403849,1492288.68502625,1404024.96831964,1583204.411106,19.4943233950436,18.3413015603328,20.6819894168245,0.597174382707378,0.0859298070222392,0.072181865048596,0.100739487833436,0.00729005342997464,6883924,89.9272654342625,0.142397072431053,0.124472596140657,0.161302242779482,0.00939942040898032
2019,10339593.0853006,9225045.44518591,11516694.129701,7736084062,133.654094273473,119.246964888861,148.869816271407,7.55910991830412,9518481.8928732,8528076.86878649,10562439.8025345,123.154186874046,110.339903379039,136.661360490811,6.71653338300622,820430.839210285,734777.411555517,910737.659133606,10.6150848450934,9.50686419031692,11.7835130778733,0.580941027110915,1222050.0917232,1142815.83495228,1303901.9495771,15.7967530074546,14.772536412393,16.8548058569054,0.531253654554876,210893.27206368,179829.048417406,244395.941005525,2.72609850634376,2.32454878949332,3.15916863165965,0.213031136694769,1433503.11232939,1348069.62080433,1521523.78722995,18.5300870678335,17.425736457882,19.6678807396076,0.572033916192086,0.0796761193963424,0.0678563652248098,0.0923445131925252,0.00625060488451054,7120391,92.0412826817083,0.139085598578495,0.12203955654988,0.157043390102239,0.00893323888620679
2020,10105625.0947053,9495200.01359763,10734772.3525068,7812019798,129.359952432436,121.546031104895,137.41353235248,4.04825429014064,9312231.12650622,8732411.47252663,9910401.45933838,119.236254759254,111.812091523062,126.895384910351,3.8482013988824,788022.890294017,701888.142516677,879070.088834648,10.0900521933752,8.98716024513208,11.2558444522686,0.578923711904369,1279835.62829326,1195121.60063308,1367408.74341914,16.3829030313124,15.2984968233062,17.5039078084418,0.562673404673718,201201.995628625,171697.602884863,233011.199756784,2.57554385205393,2.19786441054362,2.98272669273622,0.200329857703119,1507105.59987431,1411439.10492392,1605863.94733241,19.2921374861359,18.0675310792898,20.5563220377851,0.634967660903779,0.0780762024828758,0.0683773635937464,0.0883522107726048,0.00509770122323837,5834584,74.6872659167319,0.149281371773674,0.136248928007985,0.162793937931203,0.00677315710945377
2021,10564145.0041257,9845253.97470391,11307973.6791261,7880296494,134.057709785021,124.93507042787,143.496804818649,4.73574200183343,9860305.4026039,9168967.75049723,10576380.9520032,125.153452881213,116.378542699922,134.242352653776,4.55770855927644,702991.021153169,633443.451560782,776108.534425042,8.92282237207121,8.04007907776258,9.85087772922538,0.462055573451567,1378804.69383638,1285176.15873375,1475677.88742727,17.4968631559256,16.3087284813747,18.7261721503859,0.616773375561197,186782.123380658,158298.118747819,217587.800266693,2.37024233190811,2.00878379218784,2.76116260894959,0.192047371134882,1566092.56523781,1466451.89346866,1668961.204955,19.8735233684445,18.6090954139252,21.1789138419568,0.655640571491329,0.0666426235527076,0.058697689986186,0.0750470771719646,0.00417232066937467,6423520,81.5136842235672,0.148431032388887,0.134660595385874,0.162742699029907,0.00716554493111327
