iso3,scenario,hiv,measure,year,best,lo,hi
EST,COVID,a,mort,2021,2.378,1.9543,2.8081
EST,Baseline,a,inc,2022,12.335,10.4824,14.7859
EST,COVID,a,inc,2022,15.0558,12.7674,19.9823
EST,Baseline,a,mort,2022,1.4247,1.2316,1.6368
EST,COVID,a,mort,2022,2.5094,2.1021,3.1328
EST,Baseline,a,inc,2023,12.2213,10.361,14.6573
EST,COVID,a,inc,2023,14.5546,12.4035,19.5664
EST,Baseline,a,mort,2023,1.4161,1.2192,1.6348
EST,COVID,a,mort,2023,1.8011,1.4645,2.3417
EST,Baseline,a,inc,2024,12.1094,10.2209,14.5736
EST,COVID,a,inc,2024,13.6835,11.5892,18.1992
EST,Baseline,a,mort,2024,1.4047,1.2077,1.6237
EST,COVID,a,mort,2024,1.6341,1.3522,2.1247
FIN,Baseline,a,inc,2019,4.6885,4.0026,5.4857
FIN,COVID,a,inc,2019,4.6885,4.0026,5.4857
FIN,Baseline,a,mort,2019,0.55533,0.5449,0.56554
FIN,COVID,a,mort,2019,0.55533,0.5449,0.56554
FIN,Baseline,a,inc,2020,4.6159,3.9513,5.3968
FIN,COVID,a,inc,2020,4.5758,3.8912,5.377
FIN,Baseline,a,mort,2020,0.54729,0.53541,0.56213
FIN,COVID,a,mort,2020,0.62673,0.59716,0.64816
FIN,Baseline,a,inc,2021,4.5542,3.9089,5.3339
FIN,COVID,a,inc,2021,4.9427,4.1969,5.8631
FIN,Baseline,a,mort,2021,0.5402,0.52559,0.56158
FIN,COVID,a,mort,2021,0.88936,0.78429,0.97795
FIN,Baseline,a,inc,2022,4.506,3.8708,5.3216
FIN,COVID,a,inc,2022,5.5656,4.6207,7.0006
FIN,Baseline,a,mort,2022,0.53376,0.51761,0.56243
FIN,COVID,a,mort,2022,0.93027,0.83228,1.1213
FIN,Baseline,a,inc,2023,4.4558,3.8351,5.26
FIN,COVID,a,inc,2023,5.3611,4.4915,6.988
FIN,Baseline,a,mort,2023,0.52779,0.50994,0.56327
FIN,COVID,a,mort,2023,0.66158,0.59621,0.85132
FIN,Baseline,a,inc,2024,4.4068,3.8011,5.2034
FIN,COVID,a,inc,2024,5.015,4.2352,6.5842
FIN,Baseline,a,mort,2024,0.52228,0.50269,0.56397
FIN,COVID,a,mort,2024,0.6033,0.5483,0.78435
FRA,Baseline,a,inc,2019,8.9709,8.0835,10.0277
FRA,COVID,a,inc,2019,8.9709,8.0835,10.0277
FRA,Baseline,a,mort,2019,0.79131,0.68226,0.90041
FRA,COVID,a,mort,2019,0.79131,0.68226,0.90041
FRA,Baseline,a,inc,2020,8.8514,7.9732,9.9406
FRA,COVID,a,inc,2020,8.792,7.9188,9.8175
FRA,Baseline,a,mort,2020,0.77934,0.67118,0.8856
FRA,COVID,a,mort,2020,0.89013,0.77441,1.0209
FRA,Baseline,a,inc,2021,8.7655,7.8323,9.8085
FRA,COVID,a,inc,2021,9.5307,8.295,11.0629
FRA,Baseline,a,mort,2021,0.7693,0.66074,0.87425
FRA,COVID,a,mort,2021,1.2545,1.0314,1.4749
FRA,Baseline,a,inc,2022,8.6796,7.7353,9.7033
FRA,COVID,a,inc,2022,10.6108,8.9635,13.7755
FRA,Baseline,a,mort,2022,0.76091,0.65301,0.86695
FRA,COVID,a,mort,2022,1.329,1.1057,1.6293
FRA,Baseline,a,inc,2023,8.5983,7.6451,9.6215
FRA,COVID,a,inc,2023,10.2158,8.6169,13.6127
FRA,Baseline,a,mort,2023,0.75295,0.64545,0.86561
FRA,COVID,a,mort,2023,0.95563,0.78302,1.249
FRA,Baseline,a,inc,2024,8.4983,7.5626,9.5847
FRA,COVID,a,inc,2024,9.5632,8.2283,12.7206
FRA,Baseline,a,mort,2024,0.74594,0.63824,0.86443
FRA,COVID,a,mort,2024,0.86757,0.71895,1.1497
GBR,Baseline,a,inc,2019,7.8852,7.1597,8.7644
GBR,COVID,a,inc,2019,7.8852,7.1597,8.7644
GBR,Baseline,a,mort,2019,0.50634,0.47263,0.54785
GBR,COVID,a,mort,2019,0.50634,0.47263,0.54785
GBR,Baseline,a,inc,2020,7.7907,7.0708,8.6537
GBR,COVID,a,inc,2020,7.6992,7.0179,8.572
GBR,Baseline,a,mort,2020,0.49822,0.46454,0.54318
GBR,COVID,a,mort,2020,0.57017,0.52416,0.62729
GBR,Baseline,a,inc,2021,7.6782,6.963,8.5838
GBR,COVID,a,inc,2021,8.3552,7.4336,9.6026
GBR,Baseline,a,mort,2021,0.49189,0.45736,0.53971
GBR,COVID,a,mort,2021,0.80574,0.6955,0.93495
GBR,Baseline,a,inc,2022,7.608,6.8661,8.5615
GBR,COVID,a,inc,2022,9.2702,7.9033,11.6691
GBR,Baseline,a,mort,2022,0.48604,0.45187,0.53413
GBR,COVID,a,mort,2022,0.85405,0.73674,1.0312
GBR,Baseline,a,inc,2023,7.529,6.7802,8.4755
GBR,COVID,a,inc,2023,8.9615,7.7054,11.5668
GBR,Baseline,a,mort,2023,0.48085,0.4468,0.53139
GBR,COVID,a,mort,2023,0.61011,0.52555,0.7839
GBR,Baseline,a,inc,2024,7.4405,6.7016,8.4147
GBR,COVID,a,inc,2024,8.4542,7.3473,10.845
GBR,Baseline,a,mort,2024,0.47574,0.44162,0.53143
GBR,COVID,a,mort,2024,0.55343,0.48443,0.71701
GEO,Baseline,a,inc,2019,73.9625,61.3581,86.8669
GEO,COVID,a,inc,2019,73.9625,61.3581,86.8669
GEO,Baseline,a,mort,2019,4.1752,3.7919,4.5263
GEO,COVID,a,mort,2019,4.1752,3.7919,4.5263
GEO,Baseline,a,inc,2020,72.8573,60.478,86.1077
GEO,COVID,a,inc,2020,72.4517,59.8208,85.0535
GEO,Baseline,a,mort,2020,4.1262,3.7341,4.4923
GEO,COVID,a,mort,2020,4.7062,4.1652,5.1869
GEO,Baseline,a,inc,2021,71.8449,59.6998,85.166
GEO,COVID,a,inc,2021,77.4848,64.1502,93.6395
GEO,Baseline,a,mort,2021,4.0726,3.6605,4.4474
GEO,COVID,a,mort,2021,6.6311,5.6002,7.549
GEO,Baseline,a,inc,2022,71.0995,58.9884,84.277
GEO,COVID,a,inc,2022,86.9955,70.2112,112.9569
GEO,Baseline,a,mort,2022,4.0254,3.5989,4.3994
GEO,COVID,a,mort,2022,6.9566,6.0278,8.4615
GEO,Baseline,a,inc,2023,70.3293,58.6167,83.7896
GEO,COVID,a,inc,2023,84.3138,68.0403,112.1856
GEO,Baseline,a,mort,2023,3.9774,3.5446,4.3556
GEO,COVID,a,mort,2023,4.9862,4.2137,6.4456
GEO,Baseline,a,inc,2024,69.6938,58.3116,83.4236
GEO,COVID,a,inc,2024,79.5931,64.7143,105.491
GEO,Baseline,a,mort,2024,3.9385,3.4968,4.3354
GEO,COVID,a,mort,2024,4.5245,3.8729,5.9575
GRD,Baseline,a,inc,2019,3.0829,2.6037,3.656
GRD,COVID,a,inc,2019,3.0829,2.6037,3.656
GRD,Baseline,a,mort,2019,2.1019,1.8283,2.4355
GRD,COVID,a,mort,2019,2.1019,1.8283,2.4355
GRD,Baseline,a,inc,2020,3.0583,2.5727,3.6462
GRD,COVID,a,inc,2020,3.0235,2.5447,3.6122
GRD,Baseline,a,mort,2020,2.082,1.8014,2.4274
GRD,COVID,a,mort,2020,2.3927,2.0868,2.8099
GRD,Baseline,a,inc,2021,3.0343,2.5441,3.6323
GRD,COVID,a,inc,2021,3.2328,2.6445,3.9456
GRD,Baseline,a,mort,2021,2.0681,1.7894,2.4131
GRD,COVID,a,mort,2021,2.9702,2.5108,3.5618
GRD,Baseline,a,inc,2022,3.0079,2.519,3.6196
GRD,COVID,a,inc,2022,3.461,2.7124,4.4428
GRD,Baseline,a,mort,2022,2.0536,1.7889,2.3946
GRD,COVID,a,mort,2022,2.9828,2.5745,3.579
GRD,Baseline,a,inc,2023,2.9881,2.4973,3.6069
GRD,COVID,a,inc,2023,3.388,2.6443,4.2744
GRD,Baseline,a,mort,2023,2.0458,1.7885,2.3789
GRD,COVID,a,mort,2023,2.4085,2.0362,2.9317
GRD,Baseline,a,inc,2024,2.9711,2.4738,3.5942
GRD,COVID,a,inc,2024,3.2574,2.5643,4.1425
GRD,Baseline,a,mort,2024,2.0325,1.7827,2.3689
GRD,COVID,a,mort,2024,2.2602,1.9217,2.7573
GTM,Baseline,a,inc,2019,25.6842,20.315,33.2018
GTM,COVID,a,inc,2019,25.6842,20.315,33.2018
GTM,Baseline,a,mort,2019,3.0042,2.5511,3.4324
GTM,COVID,a,mort,2019,3.0042,2.5511,3.4324
GTM,Baseline,a,inc,2020,25.428,20.1856,33.0008
GTM,COVID,a,inc,2020,25.2125,20.0276,32.6636
GTM,Baseline,a,mort,2020,2.977,2.514,3.4065
GTM,COVID,a,mort,2020,3.4167,2.8673,3.9121
GTM,Baseline,a,inc,2021,25.2619,20.0633,32.8602
GTM,COVID,a,inc,2021,27.0845,21.3266,35.9686
GTM,Baseline,a,mort,2021,2.9456,2.4873,3.3794
GTM,COVID,a,mort,2021,4.208,3.4841,4.9443
GTM,Baseline,a,inc,2022,25.1133,19.9533,32.6164
GTM,COVID,a,inc,2022,29.3029,21.88,40.1843
GTM,Baseline,a,mort,2022,2.925,2.4701,3.3535
GTM,COVID,a,mort,2022,4.2506,3.5085,5.0828
GTM,Baseline,a,inc,2023,24.9376,19.8466,32.3649
GTM,COVID,a,inc,2023,28.644,21.3201,38.2087
GTM,Baseline,a,mort,2023,2.9131,2.4487,3.3432
GTM,COVID,a,mort,2023,3.4392,2.7973,4.2228
GTM,Baseline,a,inc,2024,24.8118,19.7333,32.1209
GTM,COVID,a,inc,2024,27.476,20.5706,35.8085
GTM,Baseline,a,mort,2024,2.8927,2.4266,3.3335
GTM,COVID,a,mort,2024,3.2322,2.653,3.9456
GUY,Baseline,a,inc,2019,79.4696,62.0018,100.8207
GUY,COVID,a,inc,2019,79.4696,62.0018,100.8207
GUY,Baseline,a,mort,2019,15.9478,14.2279,18.1715
GUY,COVID,a,mort,2019,15.9478,14.2279,18.1715
GUY,Baseline,a,inc,2020,78.435,61.4956,100.0776
GUY,COVID,a,inc,2020,77.9523,60.916,98.7568
GUY,Baseline,a,mort,2020,15.8033,14.1255,17.9779
GUY,COVID,a,mort,2020,17.9789,16.1165,20.8906
GUY,Baseline,a,inc,2021,78.025,61.0572,99.5566
GUY,COVID,a,inc,2021,83.1545,64.3545,108.0824
GUY,Baseline,a,mort,2021,15.654,13.973,17.8993
GUY,COVID,a,mort,2021,22.1903,19.4969,26.3622
GUY,Baseline,a,inc,2022,77.576,60.6707,99.0954
GUY,COVID,a,inc,2022,90.3114,68.2543,122.3746
GUY,Baseline,a,mort,2022,15.5249,13.8333,17.8415
GUY,COVID,a,mort,2022,22.6518,19.4792,27.6512
GUY,Baseline,a,inc,2023,77.1133,60.3242,98.6341
GUY,COVID,a,inc,2023,87.9257,67.0932,117.5995
GUY,Baseline,a,mort,2023,15.4513,13.6875,17.7868
GUY,COVID,a,mort,2023,18.3088,15.3678,22.6967
GUY,Baseline,a,inc,2024,76.8556,60.0088,98.2026
GUY,COVID,a,inc,2024,84.2045,65.2015,111.541
GUY,Baseline,a,mort,2024,15.3366,13.5549,17.728
GUY,COVID,a,mort,2024,17.1606,14.5489,21.4287
HND,Baseline,a,inc,2019,30.9649,24.2353,39.3727
HND,COVID,a,inc,2019,30.9649,24.2353,39.3727
HND,Baseline,a,mort,2019,5.0149,4.2069,5.8318
HND,COVID,a,mort,2019,5.0149,4.2069,5.8318
HND,Baseline,a,inc,2020,30.4283,24.0732,39.0636
HND,COVID,a,inc,2020,30.2071,24.0248,38.4143
HND,Baseline,a,mort,2020,4.9828,4.1836,5.7735
HND,COVID,a,mort,2020,5.6753,4.7501,6.7327
HND,Baseline,a,inc,2021,30.2675,23.9235,38.7767
HND,COVID,a,inc,2021,32.6076,25.0441,43.5255
HND,Baseline,a,mort,2021,4.9429,4.1637,5.7297
HND,COVID,a,mort,2021,7.0401,5.8255,8.4382
HND,Baseline,a,inc,2022,30.144,23.759,38.5983
HND,COVID,a,inc,2022,35.1578,26.8679,49.1595
HND,Baseline,a,mort,2022,4.9026,4.1413,5.6937
HND,COVID,a,mort,2022,7.0913,5.9431,8.8108
HND,Baseline,a,inc,2023,30.0298,23.5711,38.4492
HND,COVID,a,inc,2023,34.2885,26.2151,47.9679
HND,Baseline,a,mort,2023,4.8715,4.1028,5.6597
HND,COVID,a,mort,2023,5.7385,4.6341,7.2675
HND,Baseline,a,inc,2024,29.704,23.3914,38.3701
HND,COVID,a,inc,2024,32.7185,25.3191,45.5532
HND,Baseline,a,mort,2024,4.8321,4.0665,5.6335
HND,COVID,a,mort,2024,5.3762,4.3616,6.8737
HUN,Baseline,a,inc,2019,6.271,5.4176,7.1903
HUN,COVID,a,inc,2019,6.271,5.4176,7.1903
HUN,Baseline,a,mort,2019,0.64305,0.60907,0.67222
HUN,COVID,a,mort,2019,0.64305,0.60907,0.67222
HUN,Baseline,a,inc,2020,6.1937,5.3464,7.0708
HUN,COVID,a,inc,2020,6.1638,5.305,7.0277
HUN,Baseline,a,mort,2020,0.63356,0.59795,0.66441
HUN,COVID,a,mort,2020,0.72612,0.67235,0.76555
HUN,Baseline,a,inc,2021,6.1099,5.2717,6.9914
HUN,COVID,a,inc,2021,6.5952,5.6682,7.7606
HUN,Baseline,a,mort,2021,0.62591,0.58732,0.65749
HUN,COVID,a,mort,2021,1.0269,0.88564,1.1351
HUN,Baseline,a,inc,2022,6.0372,5.2126,6.9383
HUN,COVID,a,inc,2022,7.2994,6.144,9.3498
HUN,Baseline,a,mort,2022,0.61766,0.57724,0.65123
HUN,COVID,a,mort,2022,1.0731,0.94744,1.2881
HUN,Baseline,a,inc,2023,5.9788,5.1588,6.8947
HUN,COVID,a,inc,2023,7.0773,5.989,9.121
HUN,Baseline,a,mort,2023,0.61098,0.56969,0.6499
HUN,COVID,a,mort,2023,0.76817,0.68551,0.97781
HUN,Baseline,a,inc,2024,5.9503,5.1088,6.8882
HUN,COVID,a,inc,2024,6.6633,5.6968,8.5591
HUN,Baseline,a,mort,2024,0.60535,0.56294,0.64825
HUN,COVID,a,mort,2024,0.69923,0.62919,0.90438
IRL,Baseline,a,inc,2019,5.7166,4.9463,6.6884
IRL,COVID,a,inc,2019,5.7166,4.9463,6.6884
IRL,Baseline,a,mort,2019,0.40729,0.37512,0.43666
IRL,COVID,a,mort,2019,0.40729,0.37512,0.43666
IRL,Baseline,a,inc,2020,5.6535,4.8579,6.5968
IRL,COVID,a,inc,2020,5.6256,4.8359,6.526
IRL,Baseline,a,mort,2020,0.402,0.36886,0.43136
IRL,COVID,a,mort,2020,0.45875,0.41435,0.49646
IRL,Baseline,a,inc,2021,5.588,4.7909,6.5169
IRL,COVID,a,inc,2021,6.0308,5.1479,7.2127
IRL,Baseline,a,mort,2021,0.39622,0.36355,0.4278
IRL,COVID,a,mort,2021,0.65308,0.55158,0.73441
IRL,Baseline,a,inc,2022,5.521,4.7238,6.4719
IRL,COVID,a,inc,2022,6.6953,5.5282,8.7199
IRL,Baseline,a,mort,2022,0.39125,0.35713,0.42315
IRL,COVID,a,mort,2022,0.68036,0.59393,0.83057
IRL,Baseline,a,inc,2023,5.4753,4.6638,6.4556
IRL,COVID,a,inc,2023,6.5221,5.3551,8.5034
IRL,Baseline,a,mort,2023,0.38715,0.35275,0.4191
IRL,COVID,a,mort,2023,0.49089,0.42603,0.62805
IRL,Baseline,a,inc,2024,5.425,4.6089,6.4193
IRL,COVID,a,inc,2024,6.1441,5.1136,7.9676
IRL,Baseline,a,mort,2024,0.38336,0.34866,0.41844
IRL,COVID,a,mort,2024,0.4459,0.38524,0.58356
ISR,Baseline,a,inc,2019,2.8878,2.4408,3.45
ISR,COVID,a,inc,2019,2.8878,2.4408,3.45
ISR,Baseline,a,mort,2019,0.25782,0.23897,0.27782
ISR,COVID,a,mort,2019,0.25782,0.23897,0.27782
ISR,Baseline,a,inc,2020,2.8452,2.4027,3.3974
ISR,COVID,a,inc,2020,2.8295,2.3808,3.385
ISR,Baseline,a,mort,2020,0.25384,0.23489,0.2736
ISR,COVID,a,mort,2020,0.29059,0.26659,0.31383
ISR,Baseline,a,inc,2021,2.8137,2.3703,3.3485
ISR,COVID,a,inc,2021,3.0658,2.5531,3.6272
ISR,Baseline,a,mort,2021,0.25056,0.23061,0.27136
ISR,COVID,a,mort,2021,0.40931,0.35793,0.46468
ISR,Baseline,a,inc,2022,2.7831,2.3419,3.3063
ISR,COVID,a,inc,2022,3.4108,2.7761,4.4297
ISR,Baseline,a,mort,2022,0.24798,0.22756,0.26944
ISR,COVID,a,mort,2022,0.43131,0.38123,0.53264
ISR,Baseline,a,inc,2023,2.755,2.3164,3.279
ISR,COVID,a,inc,2023,3.3203,2.7093,4.3214
ISR,Baseline,a,mort,2023,0.24538,0.22456,0.2681
ISR,COVID,a,mort,2023,0.30857,0.26651,0.40164
ISR,Baseline,a,inc,2024,2.7293,2.2929,3.2615
ISR,COVID,a,inc,2024,3.1118,2.5528,4.0802
ISR,Baseline,a,mort,2024,0.24331,0.2216,0.26773
ISR,COVID,a,mort,2024,0.28036,0.24391,0.36947
ITA,Baseline,a,inc,2019,5.9908,5.2627,6.8678
ITA,COVID,a,inc,2019,5.9908,5.2627,6.8678
ITA,Baseline,a,mort,2019,0.55338,0.5229,0.5871
ITA,COVID,a,mort,2019,0.55338,0.5229,0.5871
ITA,Baseline,a,inc,2020,5.9119,5.1836,6.7899
ITA,COVID,a,inc,2020,5.8651,5.1354,6.771
ITA,Baseline,a,mort,2020,0.54554,0.51436,0.57887
ITA,COVID,a,mort,2020,0.62437,0.58052,0.66716
ITA,Baseline,a,inc,2021,5.8379,5.1219,6.7287
ITA,COVID,a,inc,2021,6.3399,5.4734,7.5235
ITA,Baseline,a,mort,2021,0.53925,0.50706,0.5765
ITA,COVID,a,mort,2021,0.88561,0.78078,0.98571
ITA,Baseline,a,inc,2022,5.7797,5.0668,6.6856
ITA,COVID,a,inc,2022,7.0859,5.8977,9.1488
ITA,Baseline,a,mort,2022,0.53362,0.49893,0.57505
ITA,COVID,a,mort,2022,0.92817,0.83202,1.1275
ITA,Baseline,a,inc,2023,5.7161,5.0131,6.643
ITA,COVID,a,inc,2023,6.8841,5.6939,8.8238
ITA,Baseline,a,mort,2023,0.52747,0.49335,0.57508
ITA,COVID,a,mort,2023,0.66698,0.57503,0.85743
ITA,Baseline,a,inc,2024,5.6667,4.9632,6.6182
ITA,COVID,a,inc,2024,6.4856,5.3858,8.1853
ITA,Baseline,a,mort,2024,0.52145,0.48808,0.57483
ITA,COVID,a,mort,2024,0.60209,0.52793,0.79676
JAM,Baseline,a,inc,2019,3.1576,2.3786,3.9815
JAM,COVID,a,inc,2019,3.1576,2.3786,3.9815
JAM,Baseline,a,mort,2019,0.33402,0.27872,0.4119
JAM,COVID,a,mort,2019,0.33402,0.27872,0.4119
JAM,Baseline,a,inc,2020,3.1291,2.3572,3.9455
JAM,COVID,a,inc,2020,3.1085,2.3218,3.914
JAM,Baseline,a,mort,2020,0.33166,0.27336,0.40919
JAM,COVID,a,mort,2020,0.38229,0.31212,0.48123
JAM,Baseline,a,inc,2021,3.1041,2.338,3.9124
JAM,COVID,a,inc,2021,3.3309,2.4917,4.3115
JAM,Baseline,a,mort,2021,0.32901,0.27016,0.40769
JAM,COVID,a,mort,2021,0.47543,0.37908,0.61246
JAM,Baseline,a,inc,2022,3.0797,2.3205,3.8853
JAM,COVID,a,inc,2022,3.5889,2.5904,4.7196
JAM,Baseline,a,mort,2022,0.32791,0.26752,0.40652
JAM,COVID,a,mort,2022,0.47723,0.37947,0.6317
JAM,Baseline,a,inc,2023,3.0533,2.3041,3.874
JAM,COVID,a,inc,2023,3.5098,2.5027,4.6592
JAM,Baseline,a,mort,2023,0.32637,0.26511,0.40549
JAM,COVID,a,mort,2023,0.38553,0.29407,0.50463
JAM,Baseline,a,inc,2024,3.0328,2.286,3.8634
JAM,COVID,a,inc,2024,3.3715,2.4171,4.4619
JAM,Baseline,a,mort,2024,0.32416,0.26289,0.40484
JAM,COVID,a,mort,2024,0.36332,0.27952,0.47354
LTU,Baseline,a,inc,2019,41.7723,35.326,48.3016
LTU,COVID,a,inc,2019,41.7723,35.326,48.3016
LTU,Baseline,a,mort,2019,4.5609,4.3711,4.7747
LTU,COVID,a,mort,2019,4.5609,4.3711,4.7747
LTU,Baseline,a,inc,2020,41.1953,34.9501,47.9081
LTU,COVID,a,inc,2020,40.9856,34.5579,47.5988
LTU,Baseline,a,mort,2020,4.4906,4.2912,4.7504
LTU,COVID,a,mort,2020,5.1364,4.8255,5.4659
LTU,Baseline,a,inc,2021,40.6858,34.8666,47.2706
LTU,COVID,a,inc,2021,43.9834,37.3361,53.0207
LTU,Baseline,a,mort,2021,4.4372,4.2083,4.7251
LTU,COVID,a,mort,2021,7.2777,6.3016,8.1607
LTU,Baseline,a,inc,2022,40.4009,34.2982,46.7027
LTU,COVID,a,inc,2022,49.0197,40.1553,64.8022
LTU,Baseline,a,mort,2022,4.3857,4.1541,4.7288
LTU,COVID,a,mort,2022,7.629,6.734,9.4217
LTU,Baseline,a,inc,2023,39.9694,33.901,46.1869
LTU,COVID,a,inc,2023,47.4834,38.7133,62.9954
LTU,Baseline,a,mort,2023,4.3334,4.1063,4.7323
LTU,COVID,a,mort,2023,5.4418,4.841,7.113
LTU,Baseline,a,inc,2024,39.5311,33.5548,45.7107
LTU,COVID,a,inc,2024,44.5521,36.3231,59.341
LTU,Baseline,a,mort,2024,4.2818,4.0614,4.7297
LTU,COVID,a,mort,2024,4.9456,4.4513,6.5663
LUX,Baseline,a,inc,2019,8.9813,7.4622,10.1356
LUX,COVID,a,inc,2019,8.9813,7.4622,10.1357
LUX,Baseline,a,mort,2019,0.34614,0.29342,0.41755
LUX,COVID,a,mort,2019,0.34614,0.29342,0.41755
LUX,Baseline,a,inc,2020,8.8581,7.3553,10.019
LUX,COVID,a,inc,2020,8.7656,7.3215,9.896
LUX,Baseline,a,mort,2020,0.34116,0.28865,0.41482
LUX,COVID,a,mort,2020,0.38752,0.32183,0.47992
LUX,Baseline,a,inc,2021,8.7547,7.2687,9.9069
LUX,COVID,a,inc,2021,9.4683,7.8003,11.1879
LUX,Baseline,a,mort,2021,0.33788,0.28526,0.41411
LUX,COVID,a,mort,2021,0.54925,0.43763,0.71274
LUX,Baseline,a,inc,2022,8.6565,7.1994,9.8327
LUX,COVID,a,inc,2022,10.4958,8.5381,13.4468
LUX,Baseline,a,mort,2022,0.3332,0.28194,0.41425
LUX,COVID,a,mort,2022,0.58376,0.47795,0.76731
LUX,Baseline,a,inc,2023,8.5828,7.128,9.7382
LUX,COVID,a,inc,2023,10.1436,8.2307,13.3695
LUX,Baseline,a,mort,2023,0.32958,0.27891,0.4124
LUX,COVID,a,mort,2023,0.41848,0.33235,0.55747
LUX,Baseline,a,inc,2024,8.4893,7.0602,9.6791
LUX,COVID,a,inc,2024,9.5846,7.8282,12.6037
LUX,Baseline,a,mort,2024,0.32628,0.27609,0.40879
LUX,COVID,a,mort,2024,0.37926,0.3055,0.50442
MDA,Baseline,a,inc,2019,79.7277,67.5601,94.5222
MDA,COVID,a,inc,2019,79.7277,67.5601,94.5222
MDA,Baseline,a,mort,2019,6.7753,6.1457,7.4188
MDA,COVID,a,mort,2019,6.7753,6.1457,7.4188
MDA,Baseline,a,inc,2020,78.8513,66.7425,93.6316
MDA,COVID,a,inc,2020,78.3349,66.2281,92.5641
MDA,Baseline,a,mort,2020,6.6865,6.0659,7.3221
MDA,COVID,a,mort,2020,7.6251,6.8514,8.3954
MDA,Baseline,a,inc,2021,78.0489,66.0288,92.6618
MDA,COVID,a,inc,2021,84.4081,70.202,103.5173
MDA,Baseline,a,mort,2021,6.6017,5.9901,7.2268
MDA,COVID,a,mort,2021,10.7824,9.1699,12.3835
MDA,Baseline,a,inc,2022,77.2937,65.3804,91.7308
MDA,COVID,a,inc,2022,94.6709,75.4999,122.0053
MDA,Baseline,a,mort,2022,6.5277,5.9198,7.1462
MDA,COVID,a,mort,2022,11.35,9.7549,14.1974
MDA,Baseline,a,inc,2023,76.584,64.7762,90.6554
MDA,COVID,a,inc,2023,91.751,72.7094,119.3635
MDA,Baseline,a,mort,2023,6.4606,5.8619,7.124
MDA,COVID,a,mort,2023,8.1506,7.0506,10.6032
MDA,Baseline,a,inc,2024,75.8791,64.015,89.6788
MDA,COVID,a,inc,2024,86.1077,69.0545,111.9499
MDA,Baseline,a,mort,2024,6.3895,5.8092,7.1276
MDA,COVID,a,mort,2024,7.4234,6.4604,9.7232
MNE,Baseline,a,inc,2019,14.826,12.938,17.297
MNE,COVID,a,inc,2019,14.826,12.938,17.297
MNE,Baseline,a,mort,2019,0.19899,0.17881,0.2229
MNE,COVID,a,mort,2019,0.19899,0.17881,0.2229
MNE,Baseline,a,inc,2020,14.6114,12.7475,17.0368
MNE,COVID,a,inc,2020,14.5044,12.6317,16.9563
MNE,Baseline,a,mort,2020,0.19611,0.17601,0.21952
MNE,COVID,a,mort,2020,0.22409,0.19761,0.25115
MNE,Baseline,a,inc,2021,14.4368,12.5524,16.813
MNE,COVID,a,inc,2021,15.6878,13.3245,18.2834
MNE,Baseline,a,mort,2021,0.1938,0.17354,0.21637
MNE,COVID,a,mort,2021,0.31719,0.26993,0.36591
MNE,Baseline,a,inc,2022,14.2989,12.4081,16.6144
MNE,COVID,a,inc,2022,17.5316,14.0467,22.5886
MNE,Baseline,a,mort,2022,0.19157,0.17156,0.2138
MNE,COVID,a,mort,2022,0.33284,0.28545,0.40955
MNE,Baseline,a,inc,2023,14.1444,12.2733,16.432
MNE,COVID,a,inc,2023,16.9333,13.7258,22.3999
MNE,Baseline,a,mort,2023,0.18956,0.16891,0.21342
MNE,COVID,a,mort,2023,0.2378,0.19957,0.30827
MNE,Baseline,a,inc,2024,14.025,12.145,16.2921
MNE,COVID,a,inc,2024,15.931,13.1297,21.0713
MNE,Baseline,a,mort,2024,0.18756,0.16592,0.21292
MNE,COVID,a,mort,2024,0.21454,0.18264,0.2839
NAM,Baseline,a,inc,2019,475.109,349.7622,612.5961
NAM,Baseline,pos,inc,2019,152.2825,111.0958,204.3389
NAM,COVID,a,inc,2019,475.109,349.7622,612.5961
NAM,COVID,pos,inc,2019,152.2825,111.0958,204.3389
NAM,Baseline,a,mort,2019,104.05,78.0661,136.7723
NAM,Baseline,pos,mort,2019,48.8948,34.0443,69.8481
NAM,COVID,a,mort,2019,104.05,78.0661,136.7723
NAM,COVID,pos,mort,2019,48.8948,34.0443,69.8481
NAM,Baseline,a,inc,2020,460.1232,340.9254,591.5555
NAM,Baseline,pos,inc,2020,144.4698,103.2757,199.5614
NAM,COVID,a,inc,2020,451.3102,332.8655,576.2544
NAM,COVID,pos,inc,2020,141.474,101.7293,195.1137
NAM,Baseline,a,mort,2020,98.6119,74.6182,133.6861
NAM,Baseline,pos,mort,2020,46.4748,31.7349,68.2393
NAM,COVID,a,mort,2020,104.5108,79.2368,142.3219
NAM,COVID,pos,mort,2020,48.3952,33.107,70.4259
NAM,Baseline,a,inc,2021,447.7916,323.1822,579.1102
NAM,Baseline,pos,inc,2021,138.3326,97.1511,196.5428
NAM,COVID,a,inc,2021,457.4261,329.006,590.1085
NAM,COVID,pos,inc,2021,142.1166,98.6478,199.5774
NAM,Baseline,a,mort,2021,95.6746,70.3748,131.2939
NAM,Baseline,pos,mort,2021,44.7551,29.4527,64.9801
NAM,COVID,a,mort,2021,109.7236,82.8851,155.7459
NAM,COVID,pos,mort,2021,51.1644,33.4995,73.9058
NAM,Baseline,a,inc,2022,437.9295,308.3596,568.5261
NAM,Baseline,pos,inc,2022,134.9241,90.4685,190.5585
