iso3,inc.bc,inc.bc.sd,inc.bc.lo,inc.bc.hi
MDG,149.698995907493,30.7954667602607,95.5365685501607,215.807971621263
MDV,16.6570140490867,2.14749275573414,12.7159978927981,21.1217789926845
MEX,15.8720746449029,2.12670159612928,11.9798638866393,20.3032962165319
MHL,277.768391350233,35.4296417538563,212.690029314442,351.373860917783
MKD,7.81052836746545,1.0796485752398,5.8391364714815,10.0642133402875
MLI,32.5691462353585,6.65769560407214,20.8524380201926,46.8552483323162
MLT,7.15154184577938,0.547311875952503,6.11903388096596,8.26335580508026
MMR,262.50681161348,44.852060167522,182.047116944963,357.415831357322
MNE,11.1237517504365,0.896991913045773,9.43515068917873,12.9492909352152
MNG,215.286315701912,63.9255592993198,108.773117287421,357.452195464981
MNP,63.1333990145221,4.83163767968281,54.0182845858905,72.9482327096407
MOZ,276.854015641879,62.3717056114533,168.371952058272,411.785930873544
MRT,46.3276132811047,9.96837857817839,28.8923741620609,67.8104440661706
MSR,0,0,,
MUS,9.19468147692144,1.21771641871036,6.96420158633708,11.7302423697569
MWI,70.8707566371904,21.010856565502,35.8597295573371,117.59708270135
MYS,64.6221256595275,4.92446323047172,55.3303234079812,74.6240384521421
NAM,314.374449707977,45.7774149228567,231.103273402629,410.214626917424
NCL,5.10796503558446,0.390915691498811,4.37050021905271,5.90207504519665
NER,55.9450388906259,11.877141018948,35.1366357819819,81.5117184081887
NGA,171.939836769498,33.7953519254882,112.188588830144,244.218127489275
NIC,33.0384585093806,4.25453292263456,25.2299547860275,41.8832305001609
NIU,30.2773359982977,6.05546719965954,19.5935705364591,43.2479301366698
NLD,1.9739058389066,0.151064222365302,1.68892260843155,2.28077953977835
NOR,1.27539094902984,0.0976064501808552,1.09125605803387,1.47366992983969
NPL,128.94434637294,30.0675054790346,76.8974872838623,194.203651396645
NRU,132.190182990677,10.1165956370416,113.104243049962,152.740204211421
NZL,2.66876748812534,0.204242409805511,2.28346330309373,3.08366790385362
OMN,3.59756211924175,0.275323631574624,3.07816272048463,4.1568575737037
PAK,173.536879226513,25.9491018385014,126.439934174538,227.959761860333
PAN,27.7486247066182,3.53936539625231,21.2484392041719,35.1027553141333
