variable,mean,sd,rhat,ess_bulk
"alpha[5,1]",-0.0330895598247634,0.0241726125107105,1.01619190987727,76.6161987053738
"alpha[6,1]",0.0333793552793812,0.0265644126304709,1.00587848081843,164.175811605629
"alpha[7,1]",-0.0327550177460381,0.0191763810026267,1.08667554081198,46.5255684639508
"alpha[1,2]",0.000708577460684335,0.0225686598877205,1.04900905094075,49.8581648615048
"alpha[2,2]",-0.0244056248061245,0.0283474649662043,1.02475047169115,69.9931889346201
"alpha[3,2]",-0.000365263576912662,0.0314954747806146,1.01683756373626,73.9662698906651
"alpha[4,2]",0.00382463048109417,0.0274884232667415,1.02400383938268,98.4440543112381
"alpha[5,2]",-0.0107068933282874,0.0325152753575388,1.0103126584384,194.02816554116
"alpha[6,2]",-0.00360066078883847,0.0369188593696501,1.02778577588709,162.658392017548
"alpha[7,2]",0.002042267593778,0.0280903124676032,1.00146526683376,103.668177190409
"alpha[1,3]",0.00793082525239386,0.0136815419373725,1.03732006497297,33.4992702019096
"alpha[2,3]",-0.0275156671238639,0.0150765317140084,1.0593707094066,34.1887179760431
"alpha[3,3]",-0.00817963498683072,0.0201533058109443,1.01815646045221,98.6796639966942
"alpha[4,3]",-0.00221533677625827,0.0168035912486077,1.0298278635892,55.1894918376922
"alpha[5,3]",-0.0377748706344009,0.0188064570335777,1.02250595014738,134.693020481547
"alpha[6,3]",0.0879236566446384,0.0268061082644454,1.02908226159212,202.536255147664
"alpha[7,3]",0.00938877752361628,0.0175465078954606,1.01531356260426,63.2614633978727
"alpha[1,4]",0.0174367853052528,0.0218387250288502,1.06790959721696,35.1591179645335
"alpha[2,4]",0.0139834927276705,0.0269796973892976,1.02740463509146,86.6637108038557
"alpha[3,4]",-0.0246030467749617,0.0364721865202368,1.11623633506418,13.7000301790501
"alpha[4,4]",0.0260702865167895,0.0289724977276652,1.02795948202597,44.7040566168352
"alpha[5,4]",0.0212956515691983,0.0332818394163777,1.01529062047191,120.506834646965
"alpha[6,4]",0.0297712711642594,0.039867327523314,1.00406666847034,226.356281306123
"alpha[7,4]",-0.0408769058612987,0.0289009754659776,1.06008100831145,31.3458928555856
"alpha[1,5]",-0.00334320628773186,0.0298795146020782,1.07180896238006,17.4030237887599
"alpha[2,5]",-0.0454999192860624,0.0340273868092492,1.01222052604244,147.507354905759
"alpha[3,5]",-0.0265462321552676,0.0406690798412575,1.00337808949578,102.728771277722
"alpha[4,5]",0.0267107696569891,0.0353778223391336,1.07042560555639,32.0777373263055
"alpha[5,5]",-0.0283580519977982,0.0400371704004306,1.00336345313535,195.079738955235
"alpha[6,5]",-0.018949346887708,0.0408996938270212,1.01252291902749,199.085245144817
"alpha[7,5]",0.0201295350667219,0.0388701559700304,1.03031706936924,137.104983826604
"alpha[1,6]",0.0470581153371395,0.0205389186514751,1.10652757935311,14.0274611142521
"alpha[2,6]",-0.018299440775592,0.0250071432659191,1.17650572862848,8.19491831595504
"alpha[3,6]",-0.0173118405362832,0.0288700410112188,1.00897126071053,83.8248291127928
"alpha[4,6]",-0.0033157092297783,0.0280129117677388,1.09277355370596,20.9425886031035
"alpha[5,6]",-0.0130440633983927,0.0288299833389577,1.03462109658754,64.4744085363173
"alpha[6,6]",-0.00804726630848553,0.0374078536559267,1.0691600705872,103.644130944003
"alpha[7,6]",-0.0208052519724225,0.0271210612610948,1.11690297310751,27.2520944069335
